OG_RIV_TEXT,OG_OXFORD_TEXT,RIVERSIDE_FILENAME,OXFORD_FILENAME,OUTPUT_FILENAME,LINE_NUMBER,MATCH,RIVERSIDE_SYLLABLES,OXFORD_SYLLABLES,RIVERSIDE_TEXT,OXFORD_TEXT,RIVERSIDE_SCANSION,OXFORD_SCANSION,RIVERSIDE_TAGGING,OXFORD_TAGGING,FLAG_COLOR
"Loo, how a woman doth amys","¶Lo, how a woman doth amis",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 269,,0,0,Loo how a woman doth amys,Lo how a woman doth amis,     ,     ,lo@interj hou@adv&conj a@indef_art womman@n don@v1%pr_3 amis@adv,lo@interj hou@adv&conj a@indef_art womman@n don@v1%pr_3 amis@adv,
To love hym that unknowen ys.,To love him that unknowen is!,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 270,,0,0,To love hym that unknowen ys,To love him that unknowen is,     ,     ,to@part loven@v1%inf him@pron%obj that@pron unknouen@v%ppl ben@v%pr_3,to@part loven@v1%inf him@pron%obj that@pron unknouen@v%ppl ben@v%pr_3,
"For, be Cryste, lo, thus yt fareth.","For, by Crist, lo! thus it fareth;°",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 271,,9,0,For be Cryste lo thus yt fareth,For by Crist lo thus it fareth,S u Su S u S uS,      ,for@conj bi@prep crist@n#propn lo@interj thus@adv hit@pron faren@v%pr_3,for@conj bi@prep crist@n#propn lo@interj thus@adv hit@pron faren@v%pr_3,
Hyt is not al gold that glareth.,"“Hit is not al gold, that glareth.”°",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 272,,0,0,Hyt is not al gold that glareth,Hit is not al gold that glareth,      ,      ,hit@pron ben@v%pr_3 not@adv al@gram_adj gold@n that@pron glaren@v%pr_3,hit@pron ben@v%pr_3 not@adv al@gram_adj gold@n that@pron glaren@v%pr_3,
For also browke I wel myn hed,"For, also brouke I° wel min heed",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 273,,0,0,For also browke I wel myn hed,For also brouke I wel min heed,      ,      ,for@conj as@conj brouken@v%pr_1 ich@pron%nom wel@adv min@pron%gen hed@n1,for@conj as@conj brouken@v%pr_1 ich@pron%nom wel@adv min@pron%gen hed@n1,
Ther may be under godlyhed,Ther may be under goodliheed°,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 274,,0,0,Ther may be under godlyhed,Ther may be under goodliheed,    ,    ,ther@adv mouen@v3%pr_3 ben@v%inf under@prep godlihede@n,ther@adv mouen@v3%pr_3 ben@v%inf under@prep godlihede@n,
Kevered many a shrewed vice.,Kevered many a shrewed° vice;,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 275,,9,9,Kevered many a shrewed vice,Kevered many a shrewed vice,SuS uS u Su Sx,SuS uS u Su Sx,coveren@v1%ppl mani@gram_adj a@indef_art shreued@adj vice@n,coveren@v1%ppl mani@gram_adj a@indef_art shreued@adj vice@n,
Therfore be no wyght so nyce,"Therfor be no wight so nice,°",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 276,,0,0,Therfore be no wyght so nyce,Therfor be no wight so nice,     ,     ,ther-fore@adv ben@v%pr_3 no@gram_adj wight@n so@adv nice@adj,ther-fore@adv ben@v%pr_3 no@gram_adj wight@n so@adv nice@adj,
To take a love oonly for chere,"To take a love only for chere,°",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 277,,0,0,To take a love oonly for chere,To take a love only for chere,      ,      ,to@part taken@v%inf a@indef_art love@n1 onli@adv for@prep chere@n1,to@part taken@v%inf a@indef_art love@n1 onli@adv for@prep chere@n1,
"Or speche, or for frendly manere","For speche, or for frendly manere;",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 278,DIFF,0,0,Or speche or for frendly manere,For speche or for frendly manere,     ,     ,or@conj speche@n or@conj for@prep frendli@adj manere@n,for@prep speche@n or@conj  frendli@adj manere@n,
For this shal every woman fynde,For this shal every woman finde,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 279,,9,9,For this shal every woman fynde,For this shal every woman finde,S u S uSu Su Sx,S u S uSu Su Sx,for@conj this@pron shulen@v1%pr_3 everi@pron_gram_adj womman@n finden@v%inf,for@conj this@pron shulen@v1%pr_3 everi@pron_gram_adj womman@n finden@v%inf,
"That som man, of his pure kynde","That som man, of his pure kinde,°",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 280,,0,0,That som man of his pure kynde,That som man of his pure kinde,      ,      ,that@conj som@gram_adj man@n of@prep his@pron1%gen pure@adj kinde@n,that@conj som@gram_adj man@n of@prep his@pron1%gen pure@adj kinde@n,
Wol shewen outward the fayreste,Wol shewen outward the faireste,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 281,,0,0,Wol shewen outward the fayreste,Wol shewen outward the faireste,    ,    ,willen@v%pr_3 sheuen@v1%inf outwarde@adv the@def_art fair@adj%sup,willen@v%pr_3 sheuen@v1%inf outwarde@adv the@def_art fair@adj%sup,
Tyl he have caught that what him leste;,Til he have caught that what him leste;°,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 282,,9,9,Tyl he have caught that what him leste,Til he have caught that what him leste,S u Su S u S u Sx,S u Su S u S u Sx,til@conj he@pron1%nom haven@v%pr_3 cacchen@v%ppl that@pron what@pron him@pron%obj listen@v1%pr_3,til@conj he@pron1%nom haven@v%pr_3 cacchen@v%ppl that@pron what@pron him@pron%obj listen@v1%pr_3,
And thanne wol he causes fynde,And thanne wol he causes finde,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 283,,0,0,And thanne wol he causes fynde,And thanne wol he causes finde,     ,     ,and@conj thanne@adv willen@v%pr_3 he@pron1%nom cause@n%pl finden@v%inf,and@conj thanne@adv willen@v%pr_3 he@pron1%nom cause@n%pl finden@v%inf,
And swere how that she ys unkynde,And swere how that she is unkinde,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 284,,0,0,And swere how that she ys unkynde,And swere how that she is unkinde,      ,      ,and@conj sweren@v%inf hou@adv&conj that@part she@pron%nom ben@v%pr_3 unkinde@adj,and@conj sweren@v%inf hou@adv&conj that@part she@pron%nom ben@v%pr_3 unkinde@adj,
"Or fals, or privy, or double was.","Or fals, or prevy, or double° was.",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 285,,9,9,Or fals or privy or double was,Or fals or prevy or double was,S u S uS u Su S,S u S uS u Su S,or@conj fals@adj or@conj prive@adj1 or@conj double@adj ben@v%pt_3,or@conj fals@adj or@conj prive@adj1 or@conj double@adj ben@v%pt_3,
Al this seye I be Eneas,Al this seye I by° Eneas,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 286,,0,0,Al this seye I be Eneas,Al this seye I by Eneas,     ,     ,al@gram_adj this@pron seien@v1%pr_1 ich@pron%nom bi@prep eneas@n#propn,al@gram_adj this@pron seien@v1%pr_1 ich@pron%nom bi@prep eneas@n#propn,
"And Dido, and hir nyce lest","And Dido, and hir nice lest,°",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 287,,0,0,And Dido and hir nyce lest,And Dido and hir nice lest,     ,     ,and@conj dido@n#propn and@conj hire@pron1%fem_gen nice@adj list@n2,and@conj dido@n#propn and@conj hire@pron1%fem_gen nice@adj list@n2,
That loved al to sone a gest;,That lovede al to sone a gest;°,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 288,,0,9,That loved al to sone a gest,That lovede al to sone a gest,      ,S uSu S u Sx u S,that@pron loven@v1%pt_3 al@adv to@adv2 sone@adv a@indef_art gest@n,that@pron loven@v1%pt_3 al@adv to@adv2 sone@adv a@indef_art gest@n,
Therfore I wol seye a proverbe,Therfor I wol seye a proverbe,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 289,,0,0,Therfore I wol seye a proverbe,Therfor I wol seye a proverbe,     ,     ,ther-fore@adv ich@pron%nom willen@v%pr_1 seien@v1%inf a@indef_art proverbe@n,ther-fore@adv ich@pron%nom willen@v%pr_1 seien@v1%inf a@indef_art proverbe@n,
"That """"he that fully knoweth th' erbe",That he that fully knoweth th’erbe°,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 290,DIFF,0,0,That he that fully knoweth th erbe,That he that fully knoweth therbe,      ,     ,that@conj he@pron1%nom that@pron fulli@adv knouen@v%pr_3 the@def_art herbe@n,that@conj he@pron1%nom that@pron fulli@adv knouen@v%pr_3 ,
"May saufly leye hyt to his ye"""" --",May saufly° leye it to his ye”;°,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 291,,0,0,May saufly leye hyt to his ye,May saufly leye it to his ye,      ,      ,mouen@v3%pr_3 saufli@adv leien@v1%inf hit@pron to@prep his@pron1%gen eie@n1 --@dash,mouen@v3%pr_3 saufli@adv leien@v1%inf hit@pron to@prep his@pron1%gen eie@n1 --@dash,
"Withoute drede, this ys no lye.","Withoute dreed,° this is no lie.°",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 292,,0,0,Withoute drede this ys no lye,Withoute dreed this is no lie,     ,     ,withouten@prep drede@n this@pron ben@v%pr_3 no@gram_adj lie@n1,withouten@prep drede@n this@pron ben@v%pr_3 no@gram_adj lie@n1,
But let us speke of Eneas,¶But let us speke of Eneas,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 293,,0,0,But let us speke of Eneas,But let us speke of Eneas,     ,     ,but@conj leten@v%imp us@pron%pl_obj speken@v%inf of@prep eneas@n#propn,but@conj leten@v%imp us@pron%pl_obj speken@v%inf of@prep eneas@n#propn,
"How he betrayed hir, allas","How he betrayed hir, allas!",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 294,,0,0,How he betrayed hir allas,How he betrayed hir allas,    ,    ,hou@adv&conj he@pron1%nom bitraien@v%pt_3 hire@pron2%fem_obj alas@interj,hou@adv&conj he@pron1%nom bitraien@v%pt_3 hire@pron2%fem_obj alas@interj,
And lefte hir ful unkyndely.,And lefte hir ful unkindely.°,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 295,,0,0,And lefte hir ful unkyndely,And lefte hir ful unkindely,    ,    ,and@conj leven@v1%pt_3 hire@pron2%fem_obj ful@adv unkindeli@adv,and@conj leven@v1%pt_3 hire@pron2%fem_obj ful@adv unkindeli@adv,
So when she saw al utterly,"So whan she saw al utterly,°",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 296,,0,0,So when she saw al utterly,So whan she saw al utterly,     ,     ,so@adv whan@adv&conj she@pron%nom sen@v1%pt_3 al@adv outreli@adv,so@adv whan@adv&conj she@pron%nom sen@v1%pt_3 al@adv outreli@adv,
That he wolde hir of trouthe fayle,That he wolde hir of trouthe° faile,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 297,,9,9,That he wolde hir of trouthe fayle,That he wolde hir of trouthe faile,S u Su S u Su Sx,S u Su S u Su Sx,that@conj he@pron1%nom willen@v%pt_3 hire@pron2%fem_obj of@prep treuth@n failen@v%inf,that@conj he@pron1%nom willen@v%pt_3 hire@pron2%fem_obj of@prep treuth@n failen@v%inf,
And wende fro hir to Itayle,And wende° fro hir into Itaile,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 298,DIFF,0,0,And wende fro hir to Itayle,And wende fro hir into Itaile,     ,     ,and@conj wenden@v%inf from@prep hire@pron2%fem_obj to@prep itaille@n#propn,and@conj wenden@v%inf from@prep hire@pron2%fem_obj in-to@prep itaille@n#propn,green
She gan to wringe hir hondes two.,She gan to wringe hir hondes two.,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 299,,0,0,She gan to wringe hir hondes two,She gan to wringe hir hondes two,      ,      ,she@pron%nom ginnen@v%pt_3 to@part wringen@v%inf hire@pron1%fem_gen honde@n%pl two@num_adj,she@pron%nom ginnen@v%pt_3 to@part wringen@v%inf hire@pron1%fem_gen honde@n%pl two@num_adj,
"Allas,"""" quod she, """"what me ys woo!","“Allas!” quod she, “what me is wo!",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 300,,0,0,Allas quod she what me ys woo,Allas quod she what me is wo,      ,      ,alas@interj quethen@v%pt_3 she@pron%nom what@adv me@pron2%obj ben@v%pr_3 wo@n,alas@interj quethen@v%pt_3 she@pron%nom what@adv me@pron2%obj ben@v%pr_3 wo@n,
"Allas, is every man thus trewe","Allas! is every man thus trewe,°",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 301,,9,9,Allas is every man thus trewe,Allas is every man thus trewe,Su S uSu S u Sx,Su S uSu S u Sx,alas@interj ben@v%pr_3 everi@pron_gram_adj man@n thus@adv treu@adj,alas@interj ben@v%pr_3 everi@pron_gram_adj man@n thus@adv treu@adj,
That every yer wolde have a newe,"That every yere wolde have a newe,°",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 302,,10,10,That every yer wolde have a newe,That every yere wolde have a newe,u SuS uS ux Sx u Sx,u SuS uSx ux Sx u Sx,that@pron everi@pron_gram_adj yer@n willen@v%pt_3 haven@v%inf a@indef_art neue@n,that@pron everi@pron_gram_adj yer@n willen@v%pt_3 haven@v%inf a@indef_art neue@n,
Yf hit so longe tyme dure,If it so longe time dure,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 303,,0,0,Yf hit so longe tyme dure,If it so longe time dure,     ,     ,if@conj hit@pron so@adv long@adj1 time@n duren@v%pr_3,if@conj hit@pron so@adv long@adj1 time@n duren@v%pr_3,
"Or elles three, peraventure?","Or elles three, peraventure?°",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 304,,0,0,Or elles three peraventure,Or elles three peraventure,   ,   ,or@conj elles@adv thre@num_n paraventure@adv,or@conj elles@adv thre@num_n paraventure@adv,
As thus: of oon he wolde have fame,As thus: of° oon he wolde have fame,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 305,,10,10,As thus of oon he wolde have fame,As thus of oon he wolde have fame,u S u S u Su Su Sx,u S u S u Su Su Sx,as@conj thus@adv of@prep on@pron he@pron1%nom willen@v%pt_3 haven@v%inf fame@n1,as@conj thus@adv of@prep on@pron he@pron1%nom willen@v%pt_3 haven@v%inf fame@n1,
In magnyfyinge of hys name;,In magnifying of his name;,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 306,,9,0,In magnyfyinge of hys name,In magnifying of his name,S uSuSu S u Sx,    ,in@prep magnifiinge@ger of@prep his@pron1%gen name@n,in@prep magnifiinge@ger of@prep his@pron1%gen name@n,
"Another for frendshippe, seyth he;","Another for frendship, seith he;",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 307,,0,0,Another for frendshippe seyth he,Another for frendship seith he,    ,    ,another@pron for@prep frendshipe@n seien@v1%pr_3 he@pron1%nom,another@pron for@prep frendshipe@n seien@v1%pr_3 he@pron1%nom,
And yet ther shal the thridde be,And yett ther shal the thridde be,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 308,,0,0,And yet ther shal the thridde be,And yett ther shal the thridde be,      ,      ,and@conj yet@adv ther@adv shulen@v1%pr_3 the@def_art thrid@num_n ben@v%inf,and@conj yet@adv ther@adv shulen@v1%pr_3 the@def_art thrid@num_n ben@v%inf,
That shal be take for delyt,"That shal be taken for delite,°",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 309,DIFF,0,0,That shal be take for delyt,That shal be taken for delite,     ,     ,that@pron shulen@v1%pr_3 ben@v%inf taken@v%ppl for@prep delite@n1,that@pron shulen@v1%pr_3 ben@v%inf taken@v%ppl for@prep delite@n1,green
"Loo, or for synguler profit","Lo, or for singular profite.”°",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 310,,0,0,Loo or for synguler profit,Lo or for singular profite,    ,    ,lo@interj or@conj for@prep singulere@adj profite@n1,lo@interj or@conj for@prep singulere@adj profite@n1,
In suche wordes gan to pleyne,¶In swiche wordes gan to pleine°,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 311,DIFF,0,0,In suche wordes gan to pleyne,In swiche wordes gan to pleine,     ,     ,in@prep swich@gram_adj word@n%pl ginnen@v%pt_3 to@part pleinen@v%inf,in@prep swich@gram_adj word@n%pl ginnen@v%pt_3 to@part pleinen@v%inf,green
Dydo of hir grete peyne,Dido of hir peine,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 312,DIFF,0,0,Dydo of hir grete peyne,Dido of hir peine,    ,   ,dido@n#propn of@prep hire@pron1%fem_gen gret@adj peine@n,dido@n#propn of@prep hire@pron1%fem_gen peine@n,green
As me mette redely --,As me mette redely;°,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 313,,0,0,As me mette redely,As me mette redely,   ,   ,as@conj me@pron2%obj meten@v3%pt_3 redili@adv2 --@dash,as@conj me@pron2%obj meten@v3%pt_3 redili@adv2 --@dash,
Non other auctour alegge I.,Non other auctour° alegge° I.,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 314,,9,9,Non other auctour alegge I,Non other auctour alegge I,S uS uS uSu S,S uS uS uSu S,non@gram_adj other@gram_adj auctour@n alleggen@v1%pr_1 ich@pron%nom,non@gram_adj other@gram_adj auctour@n alleggen@v1%pr_1 ich@pron%nom,
"Allas!"""" quod she, """"my swete herte","“Allas!” quod she, “My swete herte",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 315,,0,0,Allas quod she my swete herte,Allas quod she My swete herte,     ,     ,alas@interj quethen@v%pt_3 she@pron%nom min@pron%gen swete@adj herte@n,alas@interj quethen@v%pt_3 she@pron%nom min@pron%gen swete@adj herte@n,
Have pitee on my sorwes smerte,Have pitee on my sorwes smerte,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 316,,9,9,Have pitee on my sorwes smerte,Have pitee on my sorwes smerte,Su Su S u Su Sx,Su Su S u Su Sx,haven@v%imp pite@n on@prep min@pron%gen sorwe@n%pl smert@adj,haven@v%imp pite@n on@prep min@pron%gen sorwe@n%pl smert@adj,
And slee mee not! Goo noght awey!,And slee me not! go noght away!,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 317,,0,0,And slee mee not Goo noght awey,And slee me not go noght away,      ,      ,and@conj slen@v%imp me@pron2%obj not@adv gon@v%imp nought@adv awei@adv,and@conj slen@v%imp me@pron2%obj not@adv gon@v%imp nought@adv awei@adv,
"O woful Dido, wel-away!","O woful Dido, wel away!”",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 318,DIFF,0,0,O woful Dido welaway,O woful Dido wel away,   ,    ,o@interj woful@adj dido@n#propn weilawai@interj,o@interj woful@adj dido@n#propn  awei@adv,
Quod she to hirselve thoo.,Quod she to hirselve tho.°,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 319,,0,0,Quod she to hirselve thoo,Quod she to hirselve tho,    ,    ,quethen@v%pt_3 she@pron%nom to@prep hire-self@pron tho@adv,quethen@v%pt_3 she@pron%nom to@prep hire-self@pron tho@adv,
"O Eneas, what wol ye doo?",“O Eneas! what wil ye do?,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 320,,0,0,O Eneas what wol ye doo,O Eneas what wil ye do,     ,     ,o@interj eneas@n#propn what@pron willen@v%pr_pl ye@pron%pl_nom don@v1%inf,o@interj eneas@n#propn what@pron willen@v%pr_pl ye@pron%pl_nom don@v1%inf,
"O that your love, ne your bond","O, that your love, ne your bonde",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 321,,0,0,O that your love ne your bond,O that your love ne your bonde,      ,      ,o@interj that@conj your@pron%pl_gen love@n1 ne@conj1 your@pron%pl_gen bond@n,o@interj that@conj your@pron%pl_gen love@n1 ne@conj1 your@pron%pl_gen bond@n,
