OG_RIV_TEXT,OG_OXFORD_TEXT,RIVERSIDE_FILENAME,OXFORD_FILENAME,OUTPUT_FILENAME,LINE_NUMBER,MATCH,RIVERSIDE_SYLLABLES,OXFORD_SYLLABLES,RIVERSIDE_TEXT,OXFORD_TEXT,RIVERSIDE_SCANSION,OXFORD_SCANSION,RIVERSIDE_TAGGING,OXFORD_TAGGING,FLAG_COLOR
"And, for she was of town, he profred meede;","And for° she was of toune,° he profred mede,°",data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3380,,10,10,And for she was of town he profred meede,And for she was of toune he profred mede,u S u S u S u Su Sx,u S u S u Sx u Su Sx,and@conj for@conj she@pron%nom ben@v%pt_3 of@prep toun@n he@pron1%nom profren@v%pt_3 mede@n4,and@conj for@conj she@pron%nom ben@v%pt_3 of@prep toun@n he@pron1%nom profren@v%pt_3 mede@n4,green
For som folk wol ben wonnen for richesse,For som folk° wol ben wonnen for richesse,data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3381,,10,10,For som folk wol ben wonnen for richesse,For som folk wol ben wonnen for richesse,u S u S u Su S uSx,u S u S u Su S uSx,for@conj som@gram_adj folk@n willen@v%pr_3 ben@v%inf winnen@v%ppl for@prep richesse@n,for@conj som@gram_adj folk@n willen@v%pr_3 ben@v%inf winnen@v%ppl for@prep richesse@n,green
"And somme for strokes, and somme for gentillesse.","And som for strokes, and som for gentillesse.",data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3382,,10,10,And somme for strokes and somme for gentillesse,And som for strokes and som for gentillesse,u Sx u Sx u Sx u SuSx,u S u Sx u S u SuSx,and@conj som@pron for@prep stroke@n%pl and@conj som@pron for@prep gentilesse@n,and@conj som@pron for@prep stroke@n%pl and@conj som@pron for@prep gentilesse@n,green
"Somtyme, to shewe his lightnesse and maistrye","¶Somtime, to shewe his lightnesse° and maistrie,°",data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3383,,0,10,Somtyme to shewe his lightnesse and maistrye,Somtime to shewe his lightnesse and maistrie,      ,uSx u Sx u Sux S uS,som-time@adv to@part sheuen@v1%inf his@pron1%gen lightnesse@n2 and@conj maistrie@n,som-time@adv to@part sheuen@v1%inf his@pron1%gen lightnesse@n2 and@conj maistrie@n,green
He pleyeth Herodes upon a scaffold hye.,He pleyeth Herodes on a scaffold hie.,data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3384,DIFF,10,10,He pleyeth Herodes upon a scaffold hye,He pleyeth Herodes on a scaffold hie,u Su xSx uS u Su S,u Su Sux S u Su S,he@pron1%nom pleien@v1%pr_3 herodes@n#propn  a@indef_art scaffold@n heigh@adj,he@pron1%nom pleien@v1%pr_3 herodes@n#propn  a@indef_art scaffold@n heigh@adj,
But what availleth hym as in this cas?,But what availleth° him as in this cas?,data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3385,,10,10,But what availleth hym as in this cas,But what availleth him as in this cas,u S uSu S u S u S,u S uSu S u S u S,but@conj what@pron availen@v%pr_3 him@pron%obj as@conj in@prep this@gram_adj cas@n,but@conj what@pron availen@v%pr_3 him@pron%obj as@conj in@prep this@gram_adj cas@n,green
She loveth so this hende Nicholas,She loveth so this hende Nicholas,data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3386,,10,10,She loveth so this hende Nicholas,She loveth so this hende Nicholas,u Su S u Su SuS,u Su S u Su SuS,she@pron%nom loven@v1%pr_3 so@adv this@gram_adj hende@adj nicholas@n1#propn,she@pron%nom loven@v1%pr_3 so@adv this@gram_adj hende@adj nicholas@n1#propn,green
That Absolon may blowe the bukkes horn;,That Absolon may blow the bukkes horn;°,data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3387,,10,10,That Absolon may blowe the bukkes horn,That Absolon may blow the bukkes horn,u SuS u Sx u Su S,u SuS u S u Su S,that@conj absolon@n1#propn mouen@v3%pr_3 blouen@v1%inf the@def_art bukke@n%gen horn@n,that@conj absolon@n1#propn mouen@v3%pr_3 blouen@v1%inf the@def_art bukke@n%gen horn@n,green
He ne hadde for his labour but a scorn.,He nadde° for his labour but° a scorn;,data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3388,DIFF,10,10,He ne hadde for his labour but a scorn,He nadde for his labour but a scorn,u S ux S u Su S u S,u Su S u Su S u S,he@pron1%nom  for@prep his@pron1%gen labour@n but@conj a@indef_art scorn@n,he@pron1%nom  for@prep his@pron1%gen labour@n but@conj a@indef_art scorn@n,
And thus she maketh Absolon hire ape,"And thus she maketh Absolon hir ape,°",data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3389,,10,10,And thus she maketh Absolon hire ape,And thus she maketh Absolon hir ape,u S x uS uSu Su Sx,u S u Su SuS u Sx,and@conj thus@adv she@pron%nom maken@v1%pr_3 absolon@n1#propn hire@pron1%fem_gen ape@n,and@conj thus@adv she@pron%nom maken@v1%pr_3 absolon@n1#propn hire@pron1%fem_gen ape@n,green
And al his ernest turneth til a jape.,And al his ernest° turneth til a jape.°,data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3390,,10,10,And al his ernest turneth til a jape,And al his ernest turneth til a jape,u S u Su Su S u Sx,u S u Su Su S u Sx,and@conj al@gram_adj his@pron1%gen ernest@n turnen@v%pr_3 til@prep a@indef_art jape@n,and@conj al@gram_adj his@pron1%gen ernest@n turnen@v%pr_3 til@prep a@indef_art jape@n,green
"Ful sooth is this proverbe, it is no lye","Ful sooth is this proverbe, it is no lie",data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3391,,10,10,Ful sooth is this proverbe it is no lye,Ful sooth is this proverbe it is no lie,u S u S uSx u S u S,u S u S uSx u S u S,ful@adv soth@n ben@v%pr_3 this@gram_adj proverbe@n hit@pron ben@v%pr_3 no@gram_adj lie@n1,ful@adv soth@n ben@v%pr_3 this@gram_adj proverbe@n hit@pron ben@v%pr_3 no@gram_adj lie@n1,green
"Men seyn right thus: """"Alwey the nye slye","Men seyn right thus, “Alwey the nye slie°",data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3392,,9,9,Men seyn right thus Alwey the nye slye,Men seyn right thus Alwey the nye slie,S u S u Su S u S,S u S u Su S u S,man@n%pl seien@v1%pr_pl righte@adv thus@adv al-wei@adv the@def_art neigh@adj sleigh@adj#n,man@n%pl seien@v1%pr_pl righte@adv thus@adv al-wei@adv the@def_art neigh@adj sleigh@adj#n,green
Maketh the ferre leeve to be looth.,Maketh the ferre leve° to be looth.”°,data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3393,,10,10,Maketh the ferre leeve to be looth,Maketh the ferre leve to be looth,uS u Su Su S u S,uS u Su Su S u S,maken@v1%pr_3 the@def_art fer@adj1 lef@n2 to@part ben@v%inf loth@adj,maken@v1%pr_3 the@def_art fer@adj1 lef@n2 to@part ben@v%inf loth@adj,green
For though that Absolon be wood or wrooth,"For though that Absolon be wood or wrooth,°",data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3394,,10,10,For though that Absolon be wood or wrooth,For though that Absolon be wood or wrooth,u S u SuS u S u S,u S u SuS u S u S,for@conj though@conj that@part absolon@n1#propn ben@v%pr_3 wod@adj or@conj wroth@adj,for@conj though@conj that@part absolon@n1#propn ben@v%pr_3 wod@adj or@conj wroth@adj,green
By cause that he fer was from hire sight,Bicause that he fer was from hir sighte,data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3395,DIFF,10,10,By cause that he fer was from hire sight,Bicause that he fer was from hir sighte,u Sx u S u S u Su S,uSu S u S u S u Sx, that@part he@pron1%nom fer@adv ben@v%pt_3 from@prep hire@pron1%fem_gen sighte@n, that@part he@pron1%nom fer@adv ben@v%pt_3 from@prep hire@pron1%fem_gen sighte@n,
This nye Nicholas stood in his light.,This nye Nicholas stood in his lighte.,data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3396,,9,9,This nye Nicholas stood in his light,This nye Nicholas stood in his lighte,S u SuS u S u S,S u SuS u S u Sx,this@gram_adj neigh@adj nicholas@n1#propn stonden@v1%pt_3 in@prep his@pron1%gen light@n,this@gram_adj neigh@adj nicholas@n1#propn stonden@v1%pt_3 in@prep his@pron1%gen light@n,green
"Now ber thee wel, thou hende Nicholas","¶Now ber thee wel, thou hende Nicholas!",data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3397,,10,10,Now ber thee wel thou hende Nicholas,Now ber thee wel thou hende Nicholas,u S u S u Su SuS,u S u S u Su SuS,nou@adv beren@v1%imp the@pron2%obj wel@adv thou@pron%nom hende@adj nicholas@n1#propn,nou@adv beren@v1%imp the@pron2%obj wel@adv thou@pron%nom hende@adj nicholas@n1#propn,green
"For Absolon may waille and synge """"allas.",For Absolon may waille and singe “Allas.”,data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3398,,10,10,For Absolon may waille and synge allas,For Absolon may waille and singe Allas,u SuS u Sx u Sx uS,u SuS u Sx u Sx uS,for@conj absolon@n1#propn mouen@v3%pr_3 weilen@v%inf and@conj singen@v%inf alas@interj,for@conj absolon@n1#propn mouen@v3%pr_3 weilen@v%inf and@conj singen@v%inf alas@interj,green
And so bifel it on a Saterday,And so bifel it on a Saterday,data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3399,,10,10,And so bifel it on a Saterday,And so bifel it on a Saterday,u S uS u S u SuS,u S uS u S u SuS,and@conj so@adv bifallen@v%pt_3 hit@pron on@prep a@indef_art sater-dai@n,and@conj so@adv bifallen@v%pt_3 hit@pron on@prep a@indef_art sater-dai@n,green
This carpenter was goon til Osenay;,This carpenter was goon til Osenay;,data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3400,,10,10,This carpenter was goon til Osenay,This carpenter was goon til Osenay,u SuS u S u SuS,u SuS u S u SuS,this@gram_adj carpenter@n ben@v%pt_3 gon@v%ppl til@prep osenay@n#propn,this@gram_adj carpenter@n ben@v%pt_3 gon@v%ppl til@prep osenay@n#propn,green
And hende Nicholas and Alisoun,And hende Nicholas and Alisoun,data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3401,,10,10,And hende Nicholas and Alisoun,And hende Nicholas and Alisoun,u Su SuS u SuS,u Su SuS u SuS,and@conj hende@adj nicholas@n1#propn and@conj alisoun@n1#propn,and@conj hende@adj nicholas@n1#propn and@conj alisoun@n1#propn,green
Acorded been to this conclusioun,Acorded been to this conclusioun,data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3402,,10,10,Acorded been to this conclusioun,Acorded been to this conclusioun,uSu S u S uSuS,uSu S u S uSuS,accorden@v%ppl ben@v%pr_pl to@prep this@gram_adj conclusioun@n,accorden@v%ppl ben@v%pr_pl to@prep this@gram_adj conclusioun@n,green
That Nicholas shal shapen hym a wyle,That Nicholas shal shapen him a wile°,data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3403,,10,10,That Nicholas shal shapen hym a wyle,That Nicholas shal shapen him a wile,u SuS u Su S u Sx,u SuS u Su S u Sx,that@conj nicholas@n1#propn shulen@v1%pr_3 shapen@v%inf him@pron%obj a@indef_art wile@n,that@conj nicholas@n1#propn shulen@v1%pr_3 shapen@v%inf him@pron%obj a@indef_art wile@n,green
This sely jalous housbonde to bigyle;,This sely° jalous housbond to bigile;,data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3404,,10,10,This sely jalous housbonde to bigyle,This sely jalous housbond to bigile,u Su Su Sux S uSx,u Su Su Su S uSx,this@gram_adj seli@adj jelous@adj hous-bonde@n to@part bigilen@v%inf,this@gram_adj seli@adj jelous@adj hous-bonde@n to@part bigilen@v%inf,green
And if so be the game wente aright,And if so be the game wente aright,data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3405,,10,10,And if so be the game wente aright,And if so be the game wente aright,u S u S u Su Sx uS,u S u S u Su Sx uS,and@conj if@conj so@adv ben@v%pr_3 the@def_art game@n wenden@v%pt_3 a-right@adv,and@conj if@conj so@adv ben@v%pr_3 the@def_art game@n wenden@v%pt_3 a-right@adv,green
She sholde slepen in his arm al nyght,She sholde slepen in his arm al night,data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3406,,10,10,She sholde slepen in his arm al nyght,She sholde slepen in his arm al night,u Su Su S u S u S,u Su Su S u S u S,she@pron%nom shulen@v1%pt_3 slepen@v%inf in@prep his@pron1%gen arm@n al@gram_adj night@n,she@pron%nom shulen@v1%pt_3 slepen@v%inf in@prep his@pron1%gen arm@n al@gram_adj night@n,green
For this was his desir and hire also.,For this was hir desir and his also.,data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3407,DIFF,10,10,For this was his desir and hire also,For this was hir desir and his also,u S u S uS u Sx uS,u S u S uS u S uS,for@conj this@pron ben@v%pt_3 hire@pron1%fem_gen desir@n and@conj his@pron1%gen as@conj,for@conj this@pron ben@v%pt_3 hire@pron1%fem_gen desir@n and@conj his@pron1%gen as@conj,green
"And right anon, withouten wordes mo","And right anon, withouten wordes mo",data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3408,,10,10,And right anon withouten wordes mo,And right anon withouten wordes mo,u S uS uSu Su S,u S uS uSu Su S,and@conj righte@adv an-on@adv withouten@prep word@n%pl mo@adj%comp,and@conj righte@adv an-on@adv withouten@prep word@n%pl mo@adj%comp,green
This Nicholas no lenger wolde tarie,"This Nicholas no lenger wolde tarie,°",data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3409,,10,10,This Nicholas no lenger wolde tarie,This Nicholas no lenger wolde tarie,u SuS u Su Sx uS,u SuS u Su Sx uS,this@gram_adj nicholas@n1#propn no@adv lengere@adv%comp willen@v%pt_3 tarien@v1%inf,this@gram_adj nicholas@n1#propn no@adv lengere@adv%comp willen@v%pt_3 tarien@v1%inf,green
But dooth ful softe unto his chambre carie,But doth ful softe° unto his chambre carie,data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3410,,10,10,But dooth ful softe unto his chambre carie,But doth ful softe unto his chambre carie,u S u Sx uS u Sx uS,u S u Sx uS u Sx uS,but@conj don@v1%pr_3 ful@adv softe@adv unto@prep his@pron1%gen chaumbre@n carien@v%inf,but@conj don@v1%pr_3 ful@adv softe@adv unto@prep his@pron1%gen chaumbre@n carien@v%inf,green
Bothe mete and drynke for a day or tweye,"Both mete° and drinke for a day or tweye,°",data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3411,,10,10,Bothe mete and drynke for a day or tweye,Both mete and drinke for a day or tweye,ux Sx u Su S u S u S,u Sx u Su S u S u S,bothe@num_conj mete@n1 and@conj drinke@n for@prep a@indef_art dai@n or@conj twein@num_adj,bothe@num_conj mete@n1 and@conj drinke@n for@prep a@indef_art dai@n or@conj twein@num_adj,green
And to hire housbonde bad hire for to seye,And to hir housbonde bad° hir for to sey,data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3412,,10,10,And to hire housbonde bad hire for to seye,And to hir housbonde bad hir for to sey,u S ux Sux S ux S u S,u S u Sux S u S u S,and@conj to@prep hire@pron1%fem_gen hous-bonde@n bidden@v%pt_3 hire@pron2%fem_obj for@prep#adv to@part seien@v1%inf,and@conj to@prep hire@pron1%fem_gen hous-bonde@n bidden@v%pt_3 hire@pron2%fem_obj for@prep#adv to@part seien@v1%inf,green
If that he axed after Nicholas,If that he axed after Nicholas,data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3413,,10,10,If that he axed after Nicholas,If that he axed after Nicholas,u S u Su Su SuS,u S u Su Su SuS,if@conj that@part he@pron1%nom asken@v%pt_3 after@prep nicholas@n1#propn,if@conj that@part he@pron1%nom asken@v%pt_3 after@prep nicholas@n1#propn,green
She sholde seye she nyste where he was;,She sholde seye she niste° where he was,data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3414,,10,10,She sholde seye she nyste where he was,She sholde seye she niste where he was,u Su S u Su Sx u S,u Su S u Su Sx u S,she@pron%nom shulen@v1%pt_3 seien@v1%inf she@pron%nom witen@v1%pt_3_neg wher@adv&conj he@pron1%nom ben@v%pt_3,she@pron%nom shulen@v1%pt_3 seien@v1%inf she@pron%nom witen@v1%pt_3_neg wher@adv&conj he@pron1%nom ben@v%pt_3,green
Of al that day she saugh hym nat with ye;,Of al that day she saugh him nat with yë;°,data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3415,,10,10,Of al that day she saugh hym nat with ye,Of al that day she saugh him nat with y,u S u S u S u S u S,u S u S u S u S u S,of@prep al@gram_adj that@art&gram_adj dai@n she@pron%nom sen@v1%pt_3 him@pron%obj not@adv with@prep eie@n1,of@prep al@gram_adj that@art&gram_adj dai@n she@pron%nom sen@v1%pt_3 him@pron%obj not@adv with@prep eie@n1,green
She trowed that he was in maladye,She trowed° that he was in maladie,data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3416,,0,10,She trowed that he was in maladye,She trowed that he was in maladie,      ,u Su S u S u SuS,she@pron%nom trouen@v%pt_3 that@conj he@pron1%nom ben@v%pt_3 in@prep maladie@n,she@pron%nom trouen@v%pt_3 that@conj he@pron1%nom ben@v%pt_3 in@prep maladie@n,green
"For, for no cry hir mayde koude hym calle","For, for no cry,° hir maide coude him calle;",data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3417,,10,10,For for no cry hir mayde koude hym calle,For for no cry hir maide coude him calle,u S u S u Su Sx u Sx,u S u S u Su Sx u Sx,for@conj for@prep no@gram_adj crie@n hire@pron1%fem_gen maide@n connen@v%pt_3 him@pron%obj callen@v%inf,for@conj for@prep no@gram_adj crie@n hire@pron1%fem_gen maide@n connen@v%pt_3 him@pron%obj callen@v%inf,green
He nolde answere for thyng that myghte falle.,"He nolde answere, for thing° that mighte falle.",data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3418,,10,10,He nolde answere for thyng that myghte falle,He nolde answere for thing that mighte falle,u Sx uSx u S u Su Sx,u Sx uSx u S u Su Sx,he@pron1%nom willen@v%pt_3_neg answeren@v%inf for@prep thing@n that@pron mouen@v3%pt_3 fallen@v%inf,he@pron1%nom willen@v%pt_3_neg answeren@v%inf for@prep thing@n that@pron mouen@v3%pt_3 fallen@v%inf,green
This passeth forth al thilke Saterday,¶This passeth forth al thilke Saterday,data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3419,,10,10,This passeth forth al thilke Saterday,This passeth forth al thilke Saterday,u Su S u Su SuS,u Su S u Su SuS,this@pron passen@v%pr_3 forth@adv al@gram_adj thilke@gram_adj sater-dai@n,this@pron passen@v%pr_3 forth@adv al@gram_adj thilke@gram_adj sater-dai@n,green
That Nicholas stille in his chambre lay,That Nicholas stille° in his chambre lay,data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3420,,10,10,That Nicholas stille in his chambre lay,That Nicholas stille in his chambre lay,u SuS ux S u Su S,u SuS ux S u Su S,that@conj nicholas@n1#propn stille@adv in@prep his@pron1%gen chaumbre@n lien@v1%pt_3,that@conj nicholas@n1#propn stille@adv in@prep his@pron1%gen chaumbre@n lien@v1%pt_3,green
"And eet and sleep, or dide what hym leste","And eet and sleep, or dide what him leste,°",data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3421,,10,10,And eet and sleep or dide what hym leste,And eet and sleep or dide what him leste,u S u S u Su S u Sx,u S u S u Su S u Sx,and@conj eten@v%pt_3 and@conj slepen@v%pt_3 or@conj don@v1%pt_3 what@pron him@pron%obj listen@v1%pt_3,and@conj eten@v%pt_3 and@conj slepen@v%pt_3 or@conj don@v1%pt_3 what@pron him@pron%obj listen@v1%pt_3,green
