OG_RIV_TEXT,OG_OXFORD_TEXT,RIVERSIDE_FILENAME,OXFORD_FILENAME,OUTPUT_FILENAME,LINE_NUMBER,MATCH,RIVERSIDE_SYLLABLES,OXFORD_SYLLABLES,RIVERSIDE_TEXT,OXFORD_TEXT,RIVERSIDE_SCANSION,OXFORD_SCANSION,RIVERSIDE_TAGGING,OXFORD_TAGGING,FLAG_COLOR
"That al wot, out of wo my soule quyte!","That al wot,° out of wo my soule quite!°",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 263,,9,9,That al wot out of wo my soule quyte,That al wot out of wo my soule quite,S u S u S u  Su Sx,S u S u S u  Su Sx,that@pron al@gram_adjas_n witen@v1%pr_3 oute@adv#prep of@prep wo@n min@pron%gen soule@n quiten@v%pr_3,that@pron al@gram_adjas_n witen@v1%pr_3 oute@adv#prep of@prep wo@n min@pron%gen soule@n quiten@v%pr_3,
"But for I shewed yow, Arcite","    But for I shewed yow, Arcite",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 264,,0,0,But for I shewed yow Arcite,But for I shewed yow Arcite,     ,     ,but@conj for@conj ich@pron%nom sheuen@v1%pt_1 you@pron%pl_obj arcite@n2#propn,but@conj for@conj ich@pron%nom sheuen@v1%pt_1 you@pron%pl_obj arcite@n2#propn,
Al that men wolde to me write,    Al that men wolde° to me write,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 265,,0,0,Al that men wolde to me write,Al that men wolde to me write,      ,      ,al@gram_adjas_n that@pron man@n%pl willen@v%pt_pl to@prep me@pron2%obj writen@v%inf,al@gram_adjas_n that@pron man@n%pl willen@v%pt_pl to@prep me@pron2%obj writen@v%inf,
And was so besy yow to delyte --,"    And was so besy, yow to delite",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 266,,0,0,And was so besy yow to delyte,And was so besy yow to delite,      ,      ,and@conj ben@v%pt_3 so@adv bisi@adj you@pron%pl_obj to@part deliten@v%inf --@dash,and@conj ben@v%pt_3 so@adv bisi@adj you@pron%pl_obj to@part deliten@v%inf --@dash,
"Myn honor save -- meke, kynde, and fre","My honour safe, meke, kinde, and free",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 267,DIFF,9,9,Myn honor save meke kynde and fre,My honour safe meke kinde and free, Su Su Su S u S, Su Su Su Sx u S,min@pron%gen honour@n sauf@adj#prep --@dash mek@adj kinde@adj and@conj fre@adj,min@pron%gen honour@n sauf@adj --@dash mek@adj kinde@adj and@conj,green
Therfor ye put on me this wite,"    Therfor ye putte on me the wite,°",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 268,DIFF,0,0,Therfor ye put on me this wite,Therfor ye putte on me the wite,      ,      ,ther-fore@adv ye@pron%pl_nom putten@v%pr_pl on@prep me@pron2%obj this@gram_adj wite@n2,ther-fore@adv ye@pron%pl_nom putten@v%pr_pl on@prep me@pron2%obj the@def_art wite@n2,green
And of me rekke not a myte,    And of me recche° not a mite,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 269,DIFF,0,0,And of me rekke not a myte,And of me recche not a mite,      ,      ,and@conj of@prep me@pron2%obj recchen@v2%pr_pl not@adv a@indef_art mite@n2,and@conj of@prep me@pron2%obj recchen@v2%pr_pl not@adv a@indef_art mite@n2,green
Thogh that the swerd of sorwe byte,    Thogh that the swerd of sorow bite°,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 270,,0,0,Thogh that the swerd of sorwe byte,Thogh that the swerd of sorow bite,      ,      ,though@conj that@part the@def_art sword@n of@prep sorwe@n biten@v1%pr_3,though@conj that@part the@def_art sword@n of@prep sorwe@n biten@v1%pr_3,
My woful herte through your cruelte.,My woful herte through your crueltee.,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 271,,0,9,My woful herte through your cruelte,My woful herte through your crueltee,     , Su Su S u SuS,min@pron%gen woful@adj herte@n thurgh@prep your@pron%pl_gen cruelte@n,min@pron%gen woful@adj herte@n thurgh@prep your@pron%pl_gen cruelte@n,
"My swete foo, why do ye so, for shame?","My swete foo, why do ye so, for shame?",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 272,,0,0,My swete foo why do ye so for shame,My swete foo why do ye so for shame,        ,        ,min@pron%gen swete@adj fo@n whi@adv don@v1%pr_pl ye@pron%pl_nom so@adv for@prep shame@n,min@pron%gen swete@adj fo@n whi@adv don@v1%pr_pl ye@pron%pl_nom so@adv for@prep shame@n,
And thenke ye that furthered be your name,And thenke ye that furthered be your name,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 273,,10,10,And thenke ye that furthered be your name,And thenke ye that furthered be your name,u Su S u Sux S u Sx,u Su S u Sux S u Sx,and@conj thinken@v2%pr_pl ye@pron%pl_nom that@conj furtheren@v%ppl ben@v%pr_3 your@pron%pl_gen name@n,and@conj thinken@v2%pr_pl ye@pron%pl_nom that@conj furtheren@v%ppl ben@v%pr_3 your@pron%pl_gen name@n,
"To love a newe, and ben untrewe? Nay!","    To love a newe, and been untrewe? nay!",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 274,,10,10,To love a newe and ben untrewe Nay,To love a newe and been untrewe nay,u Su S ux S u Sux S,u Su S ux S u Sux S,to@part loven@v1%inf a@indef_art neue@n and@conj ben@v%inf untreu@adj nai@interj,to@part loven@v1%inf a@indef_art neue@n and@conj ben@v%inf untreu@adj nai@interj,
And putte yow in sclaunder now and blame,And putte yow in sclaunder now and blame,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 275,,10,10,And putte yow in sclaunder now and blame,And putte yow in sclaunder now and blame,u Su S u Su S u Sx,u Su S u Su S u Sx,and@conj putten@v%inf you@pron%pl_obj in@prep sclaundre@n nou@adv and@conj blame@n,and@conj putten@v%inf you@pron%pl_obj in@prep sclaundre@n nou@adv and@conj blame@n,
And do to me adversite and grame,"And do° to me adversitee and grame,°",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 276,,9,10,And do to me adversite and grame,And do to me adversitee and grame,S u S u SuSx u Sx,u S u S uSuS u Sx,and@conj don@v1%inf to@prep me@pron2%obj adversite@n and@conj grame@n,and@conj don@v1%inf to@prep me@pron2%obj adversite@n and@conj grame@n,
"That love yow most -- God, wel thou wost -- alway?","    That love yow most, God, wel thou wost!° alway.",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 277,,10,10,That love yow most God wel thou wost alway,That love yow most God wel thou wost alway,u Su x S u S u S uS,u Su x S u S u S uS,that@pron loven@v1%pr_1 you@pron%pl_obj most@adv%sup --@dash god@n1#propn wel@adv thou@pron%nom witen@v1%pr_2 --@dash al-wei@adv,that@pron loven@v1%pr_1 you@pron%pl_obj most@adv%sup --@dash god@n1#propn wel@adv thou@pron%nom witen@v1%pr_2 --@dash al-wei@adv,
"Yet come ayein, and yet be pleyn som day","    Yet come ayein, and be al plein° som day",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 278,DIFF,10,10,Yet come ayein and yet be pleyn som day,Yet come ayein and be al plein som day,u Su Su S x u S u S,u Sx uS u S u S u S,yet@adv comen@v%imp ayen@adv and@conj yet@adv ben@v%imp plaine@adj som@gram_adj dai@n,yet@adv comen@v%imp ayen@adv and@conj ben@v%imp al@adv plaine@adj som@gram_adj dai@n,green
"And than shal this, that now is mys, be game",And turne al this that hath be mis to game,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 279,DIFF,9,10,And than shal this that now is mys be game,And turne al this that hath be mis to game,S u S u S u S  u Sx,u Sx u S u S u S u Sx,and@conj thanne@adv shulen@v1%pr_3 this@pron that@pron nou@adv ben@v%pr_3 mis@adj ben@v%inf game@n,and@conj turnen@v%pr_3 ben@v%pr_3 this@pron that@pron haven@v%pr_3 ben@v%inf mis@adj  game@n,green
"And al foryive, while that I lyve may.","    And al foryive, whil that I live may.",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 280,,10,10,And al foryive while that I lyve may,And al foryive whil that I live may,u S uSu Su S u x S,u S uSu S u S ux S,and@conj al@adv foryeven@v%ppl whil@conj that@part ich@pron%nom liven@v1%inf mouen@v3%pr_1,and@conj al@adv foryeven@v%ppl whil@conj that@part ich@pron%nom liven@v1%inf mouen@v3%pr_1,
"Lo, herte myn, al this is for to seyne","Lo! herte min,° al this is for to seyne",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 281,,0,10,Lo herte myn al this is for to seyne,Lo herte min al this is for to seyne,        ,u Su S u S u S u Sx,lo@interj herte@n min@pron%gen al@gram_adj this@pron ben@v%pr_3 for@prep#adv to@part seien@v1%inf,lo@interj herte@n min@pron%gen al@gram_adj this@pron ben@v%pr_3 for@prep#adv to@part seien@v1%inf,
As whether shal I preye or elles pleyne?,As whether shal I preye° or elles pleine?°,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 282,,10,10,As whether shal I preye or elles pleyne,As whether shal I preye or elles pleine,u Su S u Su S ux Sx,u Su S u Su S ux Sx,as@conj whether@conj shulen@v1%pr_1 ich@pron%nom preien@v1%pr_1 or@conj elles@adv pleinen@v%inf,as@conj whether@conj shulen@v1%pr_1 ich@pron%nom preien@v1%pr_1 or@conj elles@adv pleinen@v%inf,
Which is the wey to doon yow to be trewe?,    Whiche is the wey to doon° yow to be trewe?,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 283,,10,10,Which is the wey to doon yow to be trewe,Whiche is the wey to doon yow to be trewe,u S u S u S u S u Sx,ux S u S u S u S u Sx,which@gram_adj ben@v%pr_3 the@def_art wei@n to@part don@v1%inf you@pron%pl_obj to@part ben@v%inf treu@adj,which@gram_adj ben@v%pr_3 the@def_art wei@n to@part don@v1%inf you@pron%pl_obj to@part ben@v%inf treu@adj,
For either mot I have yow in my cheyne,"For either mot° I have yow in my cheine,°",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 284,,10,10,For either mot I have yow in my cheyne,For either mot I have yow in my cheine,u Su S u Su S u  Sx,u Su S u Su S u  Sx,for@conj either@conj moten@v2%pr_1 ich@pron%nom haven@v%inf you@pron%pl_obj in@prep min@pron%gen chaine@n,for@conj either@conj moten@v2%pr_1 ich@pron%nom haven@v%inf you@pron%pl_obj in@prep min@pron%gen chaine@n,
Or with the deth ye mote departe us tweyne;,Or with the deth ye mot departe us tweine;,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 285,,10,10,Or with the deth ye mote departe us tweyne,Or with the deth ye mot departe us tweine,u S u S u Sx uSx u Sx,u S u S u S uSx u Sx,or@conj with@prep the@def_art deth@n ye@pron%pl_nom moten@v2%pr_pl departen@v%inf us@pron%pl_obj twein@num_n,or@conj with@prep the@def_art deth@n ye@pron%pl_nom moten@v2%pr_pl departen@v%inf us@pron%pl_obj twein@num_n,
Ther ben non other mene weyes newe.,    Ther ben non other mene° weyes newe;,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 286,,10,10,Ther ben non other mene weyes newe,Ther ben non other mene weyes newe,u S u Su Su Su Sx,u S u Su Su Su Sx,ther@adv ben@v%pr_pl non@gram_adj other@gram_adj mene@adj2 wei@n%pl neue@adj,ther@adv ben@v%pr_pl non@gram_adj other@gram_adj mene@adj2 wei@n%pl neue@adj,
For God so wisly upon my soule rewe,    For God so wisly on my soule rewe,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 287,DIFF,9,0,For God so wisly upon my soule rewe,For God so wisly on my soule rewe,S u S u Su  Su Sx,       ,for@conj god@n1#propn so@adv wisli@adv upon@prep min@pron%gen soule@n reuen@v1%pr_3,for@conj god@n1#propn so@adv wisli@adv on@prep min@pron%gen soule@n reuen@v1%pr_3,green
As verrayly ye sleen me with the peyne;,As verily ye sleen me with the peine;,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 288,,9,9,As verrayly ye sleen me with the peyne,As verily ye sleen me with the peine,S uS u S u S u Sx,S uS u S u S u Sx,as@conj verreilli@adv ye@pron%pl_nom slen@v%pr_pl me@pron2%obj with@prep the@def_art peine@n,as@conj verreilli@adv ye@pron%pl_nom slen@v%pr_pl me@pron2%obj with@prep the@def_art peine@n,
That may ye se unfeyned of myn hewe.,    That may ye see unfeined of min hewe.,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 289,,9,10,That may ye se unfeyned of myn hewe,That may ye see unfeined of min hewe,S u S u SuS u  Sx,u S u S uSu S u Sx,that@pron mouen@v3%pr_pl ye@pron%pl_nom sen@v1%inf unfeined@adj of@prep min@pron%gen heu@n,that@pron mouen@v3%pr_pl ye@pron%pl_nom sen@v1%inf unfeined@adj of@prep min@pron%gen heu@n,
For thus ferforth have I my deth y-soght?,For thus ferforth have I my dethe soght,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 290,,9,9,For thus ferforth have I my deth ysoght,For thus ferforth have I my dethe soght,S u Su Su S  u S,S u Su Su S  ux S,for@conj thus@adv fer-forth@adv haven@v%pr_1 ich@pron%nom min@pron%gen deth@n isechen@v%ppl,for@conj thus@adv fer-forth@adv haven@v%pr_1 ich@pron%nom min@pron%gen deth@n isechen@v%ppl,
Myself I mordre with my privy thoght;,Myself I mordre with my prevy° thoght;,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 291,,0,0,Myself I mordre with my privy thoght,Myself I mordre with my prevy thoght,      ,      ,mi-self@pron ich@pron%nom mortheren@v%pr_1 with@prep min@pron%gen prive@adj1 thought@n,mi-self@pron ich@pron%nom mortheren@v%pr_1 with@prep min@pron%gen prive@adj1 thought@n,
For sorowe and routhe of your unkyndenesse,    For sorow and routhe° of your unkindenesse,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 292,,10,10,For sorowe and routhe of your unkyndenesse,For sorow and routhe of your unkindenesse,u Sux S ux S u SuSx,u Su S ux S u SuxSx,for@prep sorwe@n and@conj reuthe@n of@prep your@pron%pl_gen unkindenesse@n,for@prep sorwe@n and@conj reuthe@n of@prep your@pron%pl_gen unkindenesse@n,
"I wepe, I wake, I faste; al helpeth noght;","I wepe, I wake, I faste; al helpeth noght;",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 293,,10,10,I wepe I wake I faste al helpeth noght,I wepe I wake I faste al helpeth noght,u Su S ux S ux S ux S,u Su S ux S ux S ux S,ich@pron%nom wepen@v%pr_1 ich@pron%nom waken@v%pr_1 ich@pron%nom fasten@v2%pr_1 al@gram_adjas_n helpen@v%pr_3 nought@pron,ich@pron%nom wepen@v%pr_1 ich@pron%nom waken@v%pr_1 ich@pron%nom fasten@v2%pr_1 al@gram_adjas_n helpen@v%pr_3 nought@pron,
I weyve joye that is to speke of oght,I weive° joy that is to speke of oght,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 294,,10,10,I weyve joye that is to speke of oght,I weive joy that is to speke of oght,u Su Sx u S u Sx u S,u Su S u S u Sx u S,ich@pron%nom weiven@v1&2%pr_1 joie@n that@pron ben@v%pr_3 to@part speken@v%inf of@prep ought@pron,ich@pron%nom weiven@v1&2%pr_1 joie@n that@pron ben@v%pr_3 to@part speken@v%inf of@prep ought@pron,
"I voyde companye, I fle gladnesse.","    I voide companie, I flee gladnesse;",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 295,,0,10,I voyde companye I fle gladnesse,I voide companie I flee gladnesse,     ,u Su SuS u S uSx,ich@pron%nom voiden@v%pr_1 compaignie@n ich@pron%nom flen@v1%pr_1 gladnesse@n,ich@pron%nom voiden@v%pr_1 compaignie@n ich@pron%nom flen@v1%pr_1 gladnesse@n,
Who may avaunte her beter of hevynesse,    Who may avaunte° hir bet° of hevinesse,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 296,DIFF,10,10,Who may avaunte her beter of hevynesse,Who may avaunte hir bet of hevinesse,u S uSu S ux S uSx,u S uSx u S u SuSx,who@pron%nom mouen@v3%pr_3 avaunten@v%inf hire@pron2%fem_obj bettre@adv%comp of@prep hevinesse@n,who@pron%nom mouen@v3%pr_3 avaunten@v%inf hire@pron2%fem_obj bet@adv%comp of@prep hevinesse@n,green
Then I? And to this plyte have ye me broght,Then I? and to this plite° have ye me broght,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 297,,10,10,Then I And to this plyte have ye me broght,Then I and to this plite have ye me broght,u S u S u x Su S u S,u S u S u Su Su x x S,than@conj ich@pron%nom and@conj to@prep this@gram_adj plight@n haven@v%pr_pl ye@pron%pl_nom me@pron2%obj bringen@v%ppl,than@conj ich@pron%nom and@conj to@prep this@gram_adj plight@n haven@v%pr_pl ye@pron%pl_nom me@pron2%obj bringen@v%ppl,
Withoute gilt -- me nedeth no witnesse.,    Withoute gilt; me nedeth no witnesse.,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 298,,10,10,Withoute gilt me nedeth no witnesse,Withoute gilt me nedeth no witnesse,uSu S u Su S uSx,uSu S u Su S uSx,withouten@prep gilt@n1 --@dash me@pron2%obj neden@v2%pr_3 no@gram_adj witnesse@n,withouten@prep gilt@n1 --@dash me@pron2%obj neden@v2%pr_3 no@gram_adj witnesse@n,
"And shal I preye, and weyve womanhede? --","And shall I preye,° and weive° womanhede?",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 299,,10,10,And shal I preye and weyve womanhede,And shall I preye and weive womanhede,u S u Su S ux SuSx,u S u Su S ux SuSx,and@conj shulen@v1%pr_1 ich@pron%nom preien@v1%inf and@conj weiven@v1&2%inf wommanhede@n --@dash,and@conj shulen@v1%pr_1 ich@pron%nom preien@v1%inf and@conj weiven@v1&2%inf wommanhede@n --@dash,
Nay! Rather deth then do so foul a dede! --,Nay! rather deth then do so foul a dede,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 300,,10,10,Nay Rather deth then do so foul a dede,Nay rather deth then do so foul a dede,u Su S u S u S u Sx,u Su S u S u S u Sx,nai@interj rathere@adv%comp deth@n than@conj don@v1%inf so@adv foul@adj a@indef_art dede@n --@dash,nai@interj rathere@adv%comp deth@n than@conj don@v1%inf so@adv foul@adj a@indef_art dede@n --@dash,
"And axe merci, gilteles -- what nede?",    And axe° mercy gilteles! what nede?,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 301,,10,0,And axe merci gilteles what nede,And axe mercy gilteles what nede,u Su Su SuS u Sx,     ,and@conj asken@v%inf merci@n1 giltles@adv --@dash what@gram_adj nede@n1,and@conj asken@v%inf merci@n1 giltles@adv --@dash what@gram_adj nede@n1,
And yf I pleyne what lyf that I lede,And if I pleine° what life that I lede,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 302,,0,10,And yf I pleyne what lyf that I lede,And if I pleine what life that I lede,        ,u S u Su S ux S u Sx,and@conj if@conj ich@pron%nom pleinen@v%pr_1 what@gram_adj lif@n that@pron ich@pron%nom leden@v1%pr_1,and@conj if@conj ich@pron%nom pleinen@v%pr_1 what@gram_adj lif@n that@pron ich@pron%nom leden@v1%pr_1,
"Yow rekketh not; that knowe I, out of drede;","Yow rekketh° noght; that knowe I, oute of drede;°",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 303,DIFF,10,10,Yow rekketh not that knowe I out of drede,Yow rekketh noght that knowe I oute of drede,u Su S u Su S u S xx,u Su S u Su S ux S xx,you@pron%pl_obj recchen@v2%pr_3 not@adv that@pron knouen@v%pr_1 ich@pron%nom oute@adv#prep of@prep drede@n,you@pron%pl_obj recchen@v2%pr_3 nought@adv that@pron knouen@v%pr_1 ich@pron%nom oute@adv#prep of@prep drede@n,green
And if that I to yow myne othes bede,    And if I unto yow min othes° bede°,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 304,DIFF,10,10,And if that I to yow myne othes bede,And if I unto yow min othes bede,u S u S u S u Su Sx,u S u Su S u Su Sx,and@conj if@conj that@part ich@pron%nom to@prep you@pron%pl_obj min@pron%gen oth@n%pl beden@v%pr_1,and@conj if@conj ich@pron%nom unto@prep you@pron%pl_obj min@pron%gen oth@n%pl beden@v%pr_1,green
"For myn excuse, a skorn shal be my mede.","    For min excuse, a scorn shal be my mede;°",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 305,,9,10,For myn excuse a skorn shal be my mede,For min excuse a scorn shal be my mede,S  uSu S u S u  Sx,u S uSu S u S u  Sx,for@prep min@pron%gen excuse@n a@indef_art scorn@n shulen@v1%pr_3 ben@v%inf min@pron%gen mede@n4,for@prep min@pron%gen excuse@n a@indef_art scorn@n shulen@v1%pr_3 ben@v%inf min@pron%gen mede@n4,
"Your chere floureth, but it wol not sede;","Your chere floureth,° but it wol not sede;°",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 306,,10,10,Your chere floureth but it wol not sede,Your chere floureth but it wol not sede,u Su Su S u S u Sx,u Su Su S u S u Sx,your@pron%pl_gen chere@n1 flouren@v1%pr_3 but@conj hit@pron willen@v%pr_3 not@adv seden@v%inf,your@pron%pl_gen chere@n1 flouren@v1%pr_3 but@conj hit@pron willen@v%pr_3 not@adv seden@v%inf,
Ful longe agoon I oghte have taken hede.,    Ful longe agoon I oght have take hede.,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 307,DIFF,10,10,Ful longe agoon I oghte have taken hede,Ful longe agoon I oght have take hede,u Su Su S ux Su Sx xx,u Su Su S u Su Sx xx,ful@adv longe@adv agon@v%ppl_abs ich@pron%nom ouen@v%pt_1 haven@v%inf taken@v%ppl hed@n2,ful@adv longe@adv agon@v%ppl_abs ich@pron%nom ouen@v%pt_1 haven@v%inf taken@v%ppl hed@n2,green
For thogh I hadde yow to-morowe ageyn,For thogh I hadde yow tomorow agein,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 308,,10,10,For thogh I hadde yow tomorowe ageyn,For thogh I hadde yow tomorow agein,u S u Su x SuSx uS,u S u Su x SuS uS,for@conj though@conj ich@pron%nom haven@v%pt_1 you@pron%pl_obj to-morwe@adv ayen@adv,for@conj though@conj ich@pron%nom haven@v%pt_1 you@pron%pl_obj to-morwe@adv ayen@adv,
I myghte as wel holde Aperill fro reyn,I might as wel holde° Averill° fro rein,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 309,DIFF,10,10,I myghte as wel holde Aperill fro reyn,I might as wel holde Averill fro rein,u x S u Su SuS u S,u S u S ux SuS u S,ich@pron%nom mouen@v3%pt_1 as@conj wel@adv holden@v1%inf april@n from@prep rein@n1,ich@pron%nom mouen@v3%pt_1 as@conj wel@adv holden@v1%inf april@n from@prep rein@n1,green
"As holde yow, to make yow be stidfast.","    As holde yow, to make yow be stedfast.",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 310,,10,10,As holde yow to make yow be stidfast,As holde yow to make yow be stedfast,u Su S u Su x S uS,u Su S u Su x S uS,as@conj holden@v1%inf you@pron%pl_obj to@part maken@v1%inf you@pron%pl_obj ben@v%inf sted-fast@adj,as@conj holden@v1%inf you@pron%pl_obj to@part maken@v1%inf you@pron%pl_obj ben@v%inf sted-fast@adj,
"Almyghty God, of trouthe sovereyn","Almighty God, of trouthe soverein",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 311,,0,9,Almyghty God of trouthe sovereyn,Almighty God of trouthe soverein,    ,Su S u Su SuS,al-mighti@adj god@n1#propn of@prep treuth@n soverain@n,al-mighti@adj god@n1#propn of@prep treuth@n soverain@n,
Wher is the trouthe of man? Who hath hit slayn?,Wher is the trouthe° of man? who hath it slein?,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 312,,10,10,Wher is the trouthe of man Who hath hit slayn,Wher is the trouthe of man who hath it slein,u S u Sx u S u S u S,u S u Sx u S u S u S,wher@adv&conj ben@v%pr_3 the@def_art treuth@n of@prep man@n who@pron%nom haven@v%pr_3 hit@pron slen@v%ppl,wher@adv&conj ben@v%pr_3 the@def_art treuth@n of@prep man@n who@pron%nom haven@v%pr_3 hit@pron slen@v%ppl,
"Who that hem loveth, she shal hem fynde as fast",    Who that hem loveth she shal hem finde as fast°,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 313,,10,10,Who that hem loveth she shal hem fynde as fast,Who that hem loveth she shal hem finde as fast,u S u Su S u S x u S,u S u Su x S u Sx u S,who@pron%nom that@pron hem@pron%pl_obj loven@v1%pr_3 she@pron%nom shulen@v1%pr_3 hem@pron%pl_obj finden@v%inf as@conj fast@adj,who@pron%nom that@pron hem@pron%pl_obj loven@v1%pr_3 she@pron%nom shulen@v1%pr_3 hem@pron%pl_obj finden@v%inf as@conj fast@adj,
