OG_RIV_TEXT,OG_OXFORD_TEXT,RIVERSIDE_FILENAME,OXFORD_FILENAME,OUTPUT_FILENAME,LINE_NUMBER,MATCH,RIVERSIDE_SYLLABLES,OXFORD_SYLLABLES,RIVERSIDE_TEXT,OXFORD_TEXT,RIVERSIDE_SCANSION,OXFORD_SCANSION,RIVERSIDE_TAGGING,OXFORD_TAGGING,FLAG_COLOR
And this caas that betyd the is,"And this cas,° that betid thee is",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 578,,8,8,And this caas that betyd the is,And this cas that betid thee is,u S u S uS u S,u S u S uS u S,and@conj this@gram_adj cas@n that@pron bitiden@v%ppl the@pron2%obj ben@v%pr_3,and@conj this@gram_adj cas@n that@pron bitiden@v%ppl the@pron2%obj ben@v%pr_3,
Is for thy lore and for thy prow.,Is for thy lore° and for thy prowe;°—,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 579,,8,8,Is for thy lore and for thy prow,Is for thy lore and for thy prowe,u S u Sx u S u S,u S u Sx u S u Sx,ben@v%pr_3 for@prep thin@pron%gen lore@n2 and@conj for@prep thin@pron%gen prou@n,ben@v%pr_3 for@prep thin@pron%gen lore@n2 and@conj for@prep thin@pron%gen prou@n,
Let see! Darst thou yet loke now?,Let see! darst thou yet loke nowe?,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 580,,8,8,Let see Darst thou yet loke now,Let see darst thou yet loke nowe,u S u S u Su S,u S u S u Su Sx,leten@v%imp sen@v1%inf durren@v%pr_2 thou@pron%nom yet@adv loken@v2%inf nou@adv,leten@v%imp sen@v1%inf durren@v%pr_2 thou@pron%nom yet@adv loken@v2%inf nou@adv,
"Be ful assured, boldely","Be ful assured, boldely",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 581,,8,8,Be ful assured boldely,Be ful assured boldely,u S uSu SuS,u S uSu SuS,ben@v%imp ful@adv assuren@v%ppl boldeliche@adv,ben@v%imp ful@adv assuren@v%ppl boldeliche@adv,
"I am thy frend."""" And therwith I",I am thy frend.” And therwith I,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 582,,8,8,I am thy frend And therwith I,I am thy frend And therwith I,u S u S u Su S,u S u S u Su S,ich@pron%nom ben@v%pr_1 thin@pron%gen frend@n and@conj ther-with@adv ich@pron%nom,ich@pron%nom ben@v%pr_1 thin@pron%gen frend@n and@conj ther-with@adv ich@pron%nom,
Gan for to wondren in my mynde.,Gan for to wondren in my minde.,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 583,,8,8,Gan for to wondren in my mynde,Gan for to wondren in my minde,u S u Su S u Sx,u S u Su S u Sx,ginnen@v%pt_1 for@prep#adv to@part wondren@v%inf in@prep min@pron%gen minde@n1,ginnen@v%pt_1 for@prep#adv to@part wondren@v%inf in@prep min@pron%gen minde@n1,
"O God,"""" thoughte I, """"that madest kynde","“O God,” thoughte I, “that madest kinde,°",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 584,,8,8,O God thoughte I that madest kynde,O God thoughte I that madest kinde,u S ux S u Su Sx,u S ux S u Su Sx,o@interj god@n1#propn thinken@v2%pt_1 ich@pron%nom that@pron maken@v1%pt_2 kinde@n,o@interj god@n1#propn thinken@v2%pt_1 ich@pron%nom that@pron maken@v1%pt_2 kinde@n,
Shal I noon other weyes dye?,Shal I non other weyes die?,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 585,,8,8,Shal I noon other weyes dye,Shal I non other weyes die,u S u Su Su S,u S u Su Su S,shulen@v1%pr_1 ich@pron%nom non@adv1 other@gram_adj wei@n%pl dien@v%inf,shulen@v1%pr_1 ich@pron%nom non@adv1 other@gram_adj wei@n%pl dien@v%inf,
Wher Joves wol me stellyfye,"Wher Joves wol me stellifie,°",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 586,,0,8,Wher Joves wol me stellyfye,Wher Joves wol me stellifie,    ,u Su S u SuS,whether@conj jove@n#propn willen@v%pr_3 me@pron2%obj stellifien@v%inf,whether@conj jove@n#propn willen@v%pr_3 me@pron2%obj stellifien@v%inf,
Or what thing may this sygnifye?,Or what thing may this signifie?,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 587,,0,8,Or what thing may this sygnifye,Or what thing may this signifie,     ,u S u S u SuS,or@conj what@gram_adj thing@n mouen@v3%pr_3 this@pron signifien@v%inf,or@conj what@gram_adj thing@n mouen@v3%pr_3 this@pron signifien@v%inf,
"I neyther am Ennok, ne Elye","I neither am Enok, ne Elie",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 588,,0,8,I neyther am Ennok ne Elye,I neither am Enok ne Elie,     ,u Su S xu S uS,ich@pron%nom neither@conj ben@v%pr_1 ennok@n#propn ne@conj1 elie@n#propn,ich@pron%nom neither@conj ben@v%pr_1 ennok@n#propn ne@conj1 elie@n#propn,
"Ne Romulus, ne Ganymede","Ne Romulus, ne Ganymede",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 589,,8,8,Ne Romulus ne Ganymede,Ne Romulus ne Ganymede,u SuS u SuSx,u SuS u SuSx,ne@conj1 romulus@n#propn ne@conj1 ganymede@n#propn,ne@conj1 romulus@n#propn ne@conj1 ganymede@n#propn,
"That was ybore up, as men rede","That° were bore up, as men rede",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 590,DIFF,8,8,That was ybore up as men rede,That were bore up as men rede,u S uSx u S u Sx,u Su Sx u S u Sx,that@pron ben@v%pt_3 iberen@v1%ppl up@adv as@conj man@n%pl reden@v1%pr_pl,that@pron ben@v%pt_3 iberen@v1%ppl up@adv as@conj man@n%pl reden@v1%pr_pl,green
To hevene with daun Jupiter,To heven with dan Jupiter,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 591,,8,8,To hevene with daun Jupiter,To heven with dan Jupiter,u Sux S u SuS,u Su S u SuS,to@prep heven@n with@prep daun@n#adj jupiter@n#propn,to@prep heven@n with@prep daun@n#adj jupiter@n#propn,
And mad the goddys botiller.,And maad the goddes boteler.”°,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 592,,8,8,And mad the goddys botiller,And maad the goddes boteler,u S u Su SuS,u S u Su SuS,and@conj maken@v1%ppl the@def_art god@n1%gen boteler@n1,and@conj maken@v1%ppl the@def_art god@n1%gen boteler@n1,
"Loo, this was thoo my fantasye.",Lo! this was tho my fantasie!,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 593,,0,8,Loo this was thoo my fantasye,Lo this was tho my fantasie,     ,u S u S u SuS,lo@interj this@pron ben@v%pt_3 tho@adv min@pron%gen fantasie@n,lo@interj this@pron ben@v%pt_3 tho@adv min@pron%gen fantasie@n,
But he that bar me gan espye,¶But he that bar me gan espie,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 594,,0,8,But he that bar me gan espye,But he that bar me gan espie,      ,u S u S u S uS,but@conj he@pron1%nom that@pron beren@v1%pt_3 me@pron2%obj ginnen@v%pt_3 aspien@v%inf,but@conj he@pron1%nom that@pron beren@v1%pt_3 me@pron2%obj ginnen@v%pt_3 aspien@v%inf,
"That I so thoughte, and seyde this:","That° I so thoghte, and seide this:—",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 595,,8,8,That I so thoughte and seyde this,That I so thoghte and seide this,u S u Sx u Su S,u S u Sx u Su S,that@conj ich@pron%nom so@adv thinken@v2%pt_1 and@conj seien@v1%pt_3 this@pron,that@conj ich@pron%nom so@adv thinken@v2%pt_1 and@conj seien@v1%pt_3 this@pron,
Thow demest of thyself amys,“Thou demest° of thyself amis;,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 596,,8,8,Thow demest of thyself amys,Thou demest of thyself amis,u Su S uS uS,u Su S uS uS,thou@pron%nom demen@v%pr_2 of@prep thi-self@pron amis@adv,thou@pron%nom demen@v%pr_2 of@prep thi-self@pron amis@adv,
For Joves ys not theraboute --,For Joves is not theraboute—,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 597,,8,8,For Joves ys not theraboute,For Joves is not theraboute,u Su S u SuSx,u Su S u SuSx,for@conj jove@n#propn ben@v%pr_3 not@adv ther-abouten@adv --@dash,for@conj jove@n#propn ben@v%pr_3 not@adv ther-abouten@adv --@dash,
I dar wel putte the out of doute --,I dar wel put thee out° of doute—,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 598,,8,8,I dar wel putte the out of doute,I dar wel put thee out of doute,u S u Sx u S u Sx,u S u S u S u Sx,ich@pron%nom durren@v%pr_1 wel@adv putten@v%inf the@pron2%obj oute@adv#prep of@prep doute@n --@dash,ich@pron%nom durren@v%pr_1 wel@adv putten@v%inf the@pron2%obj oute@adv#prep of@prep doute@n --@dash,
To make of the as yet a sterre;,To make of thee as yet a sterre.,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 599,,8,8,To make of the as yet a sterre,To make of thee as yet a sterre,u Sx u S u S u Sx,u Sx u S u S u Sx,to@part maken@v1%inf of@prep the@pron2%obj as@conj yet@adv a@indef_art sterre@n,to@part maken@v1%inf of@prep the@pron2%obj as@conj yet@adv a@indef_art sterre@n,
But er I bere the moche ferre,"But er I bere thee moche ferre,°",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 600,,8,8,But er I bere the moche ferre,But er I bere thee moche ferre,u S u Sx u Su Sx,u S u Sx u Su Sx,but@conj er@conj1 ich@pron%nom beren@v1%pr_1 the@pron2%obj muche@adv fer@adv,but@conj er@conj1 ich@pron%nom beren@v1%pr_1 the@pron2%obj muche@adv fer@adv,
I wol the telle what I am,I wol thee telle what I am,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 601,,8,8,I wol the telle what I am,I wol thee telle what I am,u S u Su S u S,u S u Su S u S,ich@pron%nom willen@v%pr_1 the@pron2%obj tellen@v%inf what@pron ich@pron%nom ben@v%pr_1,ich@pron%nom willen@v%pr_1 the@pron2%obj tellen@v%inf what@pron ich@pron%nom ben@v%pr_1,
"And whider thou shalt, and why I cam","And whider thou shalt,° and why I cam",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 602,,8,8,And whider thou shalt and why I cam,And whider thou shalt and why I cam,u Su S u S x u S,u Su S u S x u S,and@conj whider@adv thou@pron%nom shulen@v1%pr_2 and@conj whi@adv ich@pron%nom comen@v%pt_1,and@conj whider@adv thou@pron%nom shulen@v1%pr_2 and@conj whi@adv ich@pron%nom comen@v%pt_1,
"To do thys, so that thou take","To done this, so that thou take",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 603,,7,8,To do thys so that thou take,To done this so that thou take,S u S u S u Sx,u Su S u S u Sx,to@part don@v1%inf this@pron so@adv that@conj thou@pron%nom taken@v%pr_2,to@part don@v1%inf this@pron so@adv that@conj thou@pron%nom taken@v%pr_2,
"Good herte, and not for fere quake.","Good herte, and not for fere quake.”",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 604,,8,8,Good herte and not for fere quake,Good herte and not for fere quake,u Sx u S u Su Sx,u Sx u S u Su Sx,god@adj herte@n and@conj not@adv for@prep fer@n1 quaken@v%pr_2,god@adj herte@n and@conj not@adv for@prep fer@n1 quaken@v%pr_2,
"Gladly,"""" quod I. """"Now wel,"""" quod he","“Gladly,” quod I. “Now wel,” quod he:—",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 605,,8,8,Gladly quod I Now wel quod he,Gladly quod I Now wel quod he,uS u S u S u S,uS u S u S u S,gladli@adv quethen@v%pt_1 ich@pron%nom nou@adv wel@adv#interj quethen@v%pt_3 he@pron1%nom,gladli@adv quethen@v%pt_1 ich@pron%nom nou@adv wel@adv#interj quethen@v%pt_3 he@pron1%nom,
"First, I, that in my fet have the","“First I, that in my feet have thee",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 606,,8,8,First I that in my fet have the,First I that in my feet have thee,u S u S u S ux S,u S u S u S ux S,first@adv ich@pron%nom that@pron in@prep min@pron%gen fot@n%pl haven@v%pr_1 the@pron2%obj,first@adv ich@pron%nom that@pron in@prep min@pron%gen fot@n%pl haven@v%pr_1 the@pron2%obj,
Of which thou hast a fere and wonder,Of which thou hast a feer and wonder,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 607,,8,8,Of which thou hast a fere and wonder,Of which thou hast a feer and wonder,u S u S u Sx u Sx,u S u S u S u Sx,of@prep which@pron thou@pron%nom haven@v%pr_2 a@indef_art fer@n1 and@conj wonder@n,of@prep which@pron thou@pron%nom haven@v%pr_2 a@indef_art fer@n1 and@conj wonder@n,
Am dwellynge with the god of thonder,Am dwellinge with the god of thonder,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 608,,8,8,Am dwellynge with the god of thonder,Am dwellinge with the god of thonder,u Sux S u S u Sx,u Sux S u S u Sx,ben@v%pr_1 dwellen@v%prp with@prep the@def_art god@n1 of@prep thonder@n,ben@v%pr_1 dwellen@v%prp with@prep the@def_art god@n1 of@prep thonder@n,
Which that men callen Jupiter,Which that men callen Jupiter,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 609,,8,8,Which that men callen Jupiter,Which that men callen Jupiter,u S u Su SuS,u S u Su SuS,which@pron that@pron man@n%pl callen@v%pr_pl jupiter@n#propn,which@pron that@pron man@n%pl callen@v%pr_pl jupiter@n#propn,
That dooth me flee ful ofte fer,That dooth me flee° ful ofte fer,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 610,,8,8,That dooth me flee ful ofte fer,That dooth me flee ful ofte fer,u S u S u Su S,u S u S u Su S,that@pron don@v1%pr_3 me@pron2%obj flien@v%inf ful@adv ofte@adv fer@adv,that@pron don@v1%pr_3 me@pron2%obj flien@v%inf ful@adv ofte@adv fer@adv,
To do al hys comaundement.,To do al his comaundement.,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 611,,8,8,To do al hys comaundement,To do al his comaundement,u S u S uSuS,u S u S uSuS,to@part don@v1%inf al@gram_adj his@pron1%gen commaundement@n,to@part don@v1%inf al@gram_adj his@pron1%gen commaundement@n,
And for this cause he hath me sent,And for this cause he hath me sent,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 612,,8,8,And for this cause he hath me sent,And for this cause he hath me sent,u S u Sx u S u S,u S u Sx u S u S,and@conj for@prep this@gram_adj cause@n he@pron1%nom haven@v%pr_3 me@pron2%obj senden@v2%ppl,and@conj for@prep this@gram_adj cause@n he@pron1%nom haven@v%pr_3 me@pron2%obj senden@v2%ppl,
"To the. Now herke, be thy trouthe:","To thee: now herke, by thy trouthe!",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 613,,8,8,To the Now herke be thy trouthe,To thee now herke by thy trouthe,u S u Su S u Sx,u S u Su S u Sx,to@prep the@pron2%obj nou@adv herken@v%imp bi@prep thin@pron%gen treuth@n,to@prep the@pron2%obj nou@adv herken@v%imp bi@prep thin@pron%gen treuth@n,
"Certeyn, he hath of the routhe","Certein, he hath of thee routhe,°",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 614,,7,7,Certeyn he hath of the routhe,Certein he hath of thee routhe,Su S u S u Sx,Su S u S u Sx,certain@adv he@pron1%nom haven@v%pr_3 of@prep the@pron2%obj reuthe@n,certain@adv he@pron1%nom haven@v%pr_3 of@prep the@pron2%obj reuthe@n,
That thou so longe trewely,That thou so longe trewely,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 615,,8,8,That thou so longe trewely,That thou so longe trewely,u S u Su SuS,u S u Su SuS,that@conj thou@pron%nom so@adv longe@adv treuli@adv,that@conj thou@pron%nom so@adv longe@adv treuli@adv,
Hast served so ententyfly,Hast served so ententifly°,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 616,,8,8,Hast served so ententyfly,Hast served so ententifly,u Su S uSuS,u Su S uSuS,haven@v%pr_2 serven@v1%ppl so@adv ententifli@adv,haven@v%pr_2 serven@v1%ppl so@adv ententifli@adv,
Hys blynde nevew Cupido,His blinde nevew° Cupido,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 617,,8,8,Hys blynde nevew Cupido,His blinde nevew Cupido,u Su Su SuS,u Su Su SuS,his@pron1%gen blind@adj neveu@n cupide@n#propn,his@pron1%gen blind@adj neveu@n cupide@n#propn,
And faire Venus also,And fair Venus goddesse also,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 618,DIFF,0,8,And faire Venus also,And fair Venus goddesse also,   ,u S uS uSx uS,and@conj fair@adj venus@n#propn also@adv,and@conj fair@adj venus@n#propn goddesse@n also@adv,green
Withoute guerdon ever yit,Withoute guerdoun° ever yit,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 619,,8,8,Withoute guerdon ever yit,Withoute guerdoun ever yit,uSu Su Su S,uSu Su Su S,withouten@prep guerdoun@n ever@adv yet@adv,withouten@prep guerdoun@n ever@adv yet@adv,
And never-the-lesse hast set thy wit --,And nevertheles hast set thy wit—,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 620,,0,8,And neverthelesse hast set thy wit,And nevertheles hast set thy wit,     ,u SuSx u S u S,and@conj never-the-les@adv haven@v%pr_3 setten@v%ppl thin@pron%gen wit@n --@dash,and@conj never-the-les@adv haven@v%pr_3 setten@v%ppl thin@pron%gen wit@n --@dash,
Although that in thy hed ful lyte is --,Although that in thy hed ful lite is—,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 621,,0,0,Although that in thy hed ful lyte is,Although that in thy hed ful lite is,       ,       ,al-thogh@conj that@part in@prep thin@pron%gen hed@n1 ful@adv lite@adj1 ben@v%pr_3 --@dash,al-thogh@conj that@part in@prep thin@pron%gen hed@n1 ful@adv lite@adj1 ben@v%pr_3 --@dash,
"To make bookys, songes, dytees","To make bokes, songes and ditees°",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 622,DIFF,8,8,To make bookys songes dytees,To make bokes songes and ditees,u Sx uS uS uS,u Sx uS ux S uS,to@part maken@v1%inf bok@n1%pl song@n%pl dite@n%pl,to@part maken@v1%inf bok@n1%pl song@n%pl and@conj dite@n%pl,green
In ryme or elles in cadence,"In rime, or elles in cadence,°",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 623,,8,8,In ryme or elles in cadence,In rime or elles in cadence,u Sx u Su S uSx,u Sx u Su S uSx,in@prep rime@n3 or@conj elles@adv in@prep cadence@n,in@prep rime@n3 or@conj elles@adv in@prep cadence@n,
"As thou best canst, in reverence","As thou best canst, in reverence°",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 624,,8,8,As thou best canst in reverence,As thou best canst in reverence,u S u S u SuSx,u S u S u SuSx,as@conj thou@pron%nom best@adv%sup connen@v%pr_2 in@prep reverence@n,as@conj thou@pron%nom best@adv%sup connen@v%pr_2 in@prep reverence@n,
Of Love and of hys servantes eke,"Of Love, and of his servants eke",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 625,,8,8,Of Love and of hys servantes eke,Of Love and of his servants eke,u Sx u S u Sux Sx,u Sx u S u Su Sx,of@prep love@n1#propn and@conj of@prep his@pron1%gen servaunt@n%pl ek@adv,of@prep love@n1#propn and@conj of@prep his@pron1%gen servaunt@n%pl ek@adv,
"That have hys servyse soght, and seke;","That have his servise soght, and seke;",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 626,,8,8,That have hys servyse soght and seke,That have his servise soght and seke,u Sx u Sux S u Sx,u Sx u Sux S u Sx,that@pron haven@v%pr_pl his@pron1%gen servise@n sechen@v%ppl and@conj sechen@v%pr_pl,that@pron haven@v%pr_pl his@pron1%gen servise@n sechen@v%ppl and@conj sechen@v%pr_pl,
And peynest the to preyse hys art,And peinest thee to preise his arte,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 627,,8,8,And peynest the to preyse hys art,And peinest thee to preise his arte,u Su S u Sx u S,u Su S u Sx u Sx,and@conj peinen@v%pr_2 the@pron2%obj to@part preisen@v%inf his@pron1%gen art@n1,and@conj peinen@v%pr_2 the@pron2%obj to@part preisen@v%inf his@pron1%gen art@n1,
