headword,word,tag,line_number,filename,context,text_type,reason
don,doo,v%inf,Book of the Duchess 719,data/riverside_cats/BD_riv.cat,Of noght that Fortune koude doo,RIVERSIDE,Infinitive must end in -en or -e
haven,had,v%pt_pl,Book of the Duchess 723,data/riverside_cats/BD_riv.cat,Thogh ye had lost the ferses twelve,RIVERSIDE,Past plural must end in -en or -e
mortheren,mordred,v%pt_pl,Book of the Duchess 724,data/riverside_cats/BD_riv.cat,And ye for sorwe mordred yourselve,RIVERSIDE,Past plural must end in -en or -e
haven,hadde,v%pt_3,Book of the Duchess 794,data/riverside_cats/BD_riv.cat,That malyce hadde my corage,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
haven,had,v%pt_pl,Book of the Duchess 809,data/riverside_cats/BD_riv.cat,Had seen togedres in oo place,RIVERSIDE,Past plural must end in -en or -e
haven,hadde,v%pt_3,Book of the Duchess 825,data/riverside_cats/BD_riv.cat,For al the world so hadde she,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
helpen,helpe,v%pr_3,Book of the Duchess 838,data/riverside_cats/BD_riv.cat,As helpe me God so was ykaught,RIVERSIDE,Present 3rd sg must end in -th
haven,hadde,v%pt_3,Book of the Duchess 859,data/riverside_cats/BD_riv.cat,And whiche eyen my lady hadde,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
wenen,soo,v%pt_pl,Book of the Duchess 867,data/riverside_cats/BD_riv.cat,Have mercy fooles wenden soo,RIVERSIDE,Past plural must end in -en or -e
seien,sayn,v%inf,Book of the Duchess 904,data/riverside_cats/BD_riv.cat,But thus moche dar I sayn that she,RIVERSIDE,Infinitive must end in -en or -e
haven,hadde,v%pt_3,Book of the Duchess 951,data/riverside_cats/BD_riv.cat,She hadde not hir name wrong,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
haven,had,v%pt_pl,Book of the Duchess 975,data/riverside_cats/BD_riv.cat,Thogh they had stonden in a rowe,RIVERSIDE,Past plural must end in -en or -e
haven,had,v%pt_pl,Book of the Duchess 977,data/riverside_cats/BD_riv.cat,For wherso men had pleyd or waked,RIVERSIDE,Past plural must end in -en or -e
waken,waked,v%ppl,Book of the Duchess 977,data/riverside_cats/BD_riv.cat,For wherso men had pleyd or waked,RIVERSIDE,Strong participle must end in -en or -e
haven,hadde,v%pt_3,Book of the Duchess 1006,data/riverside_cats/BD_riv.cat,Therto she hadde the moste grace,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
don,do,v%inf,Book of the Duchess 1013,data/riverside_cats/BD_riv.cat,She used gladly to do wel,RIVERSIDE,Infinitive must end in -en or -e
don,do,v%inf,Book of the Duchess 1016,data/riverside_cats/BD_riv.cat,She wrong do wolde to no wyght,RIVERSIDE,Infinitive must end in -en or -e
comen,come,v%pr_3,Book of the Duchess 1029,data/riverside_cats/BD_riv.cat,And come hom by the Carrenar,RIVERSIDE,Present 3rd sg must end in -th
seien,seyn,v%inf,Book of the Duchess 1031,data/riverside_cats/BD_riv.cat,That I may of yow here seyn,RIVERSIDE,Infinitive must end in -en or -e
seien,say,v%inf,Book of the Duchess 1090,data/riverside_cats/BD_riv.cat,I was ryght yong soth to say,RIVERSIDE,Infinitive must end in -en or -e
haven,hadde,v%pt_1,Book of the Duchess 1091,data/riverside_cats/BD_riv.cat,And ful gret nede I hadde to lerne,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
sitten,syt,v%pr_3,Book of the Duchess 1108,data/riverside_cats/BD_riv.cat,And yet she syt so in myn herte,RIVERSIDE,Present 3rd sg must end in -th
haven,han,v%pr_pl,Book of the Duchess 1127,data/riverside_cats/BD_riv.cat,Ye han wel told me herebefore,RIVERSIDE,Present plural must end in -en or -e
tellen,tel,v%inf,Book of the Duchess 1130,data/riverside_cats/BD_riv.cat,But wolde ye tel me the manere,RIVERSIDE,Infinitive must end in -en or -e
knouen,knewe,v%pt_3,Book of the Duchess 1133,data/riverside_cats/BD_riv.cat,And how she knewe first your thoght,RIVERSIDE,Strong pt sg must not end in -en or -e
seien,seyn,v%pr_pl,Book of the Duchess 1167,data/riverside_cats/BD_riv.cat,But Grekes seyn Pictagoras,RIVERSIDE,Present plural must end in -en or -e
seien,say,v%inf,Book of the Duchess 1181,data/riverside_cats/BD_riv.cat,Now have I told thee soth to say,RIVERSIDE,Infinitive must end in -en or -e
bithinken,bethoghte,v%pt_1,Book of the Duchess 1183,data/riverside_cats/BD_riv.cat,I bethoghte me what woo,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
don,do,v%inf,Book of the Duchess 1191,data/riverside_cats/BD_riv.cat,Allas what shal I thanne do,RIVERSIDE,Infinitive must end in -en or -e
helpen,helpe,v%pr_3,Book of the Duchess 1205,data/riverside_cats/BD_riv.cat,And eke as helpe me God withal,RIVERSIDE,Present 3rd sg must end in -th
seien,seyn,v%inf,Book of the Duchess 1221,data/riverside_cats/BD_riv.cat,So at the laste soth to seyn,RIVERSIDE,Infinitive must end in -en or -e
helpen,helpe,v%pr_3,Book of the Duchess 1235,data/riverside_cats/BD_riv.cat,I nyl as wys God helpe me soo,RIVERSIDE,Present 3rd sg must end in -th
seien,say,v%inf,Book of the Duchess 1250,data/riverside_cats/BD_riv.cat,I durste no more say thertoo,RIVERSIDE,Infinitive must end in -en or -e
haven,hadde,v%pt_1,Book of the Duchess 1253,data/riverside_cats/BD_riv.cat,That trewely I hadde no ned,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
helpen,helpe,v%pr_3,Book of the Duchess 1277,data/riverside_cats/BD_riv.cat,As helpe me God I was as blyve,RIVERSIDE,Present 3rd sg must end in -th
ben,wern,v%pt_pl,Book of the Duchess 1289,data/riverside_cats/BD_riv.cat,Oure hertes wern so evene a payre,RIVERSIDE,Past plural must end in -en or -e
sufferen,suffred,v%pt_pl,Book of the Duchess 1292,data/riverside_cats/BD_riv.cat,For sothe ylyche they suffred thoo,RIVERSIDE,Past plural must end in -en or -e
liven,lyved,v%pt_pl,Book of the Duchess 1296,data/riverside_cats/BD_riv.cat,And thus we lyved ful many a yere,RIVERSIDE,Past plural must end in -en or -e
haven,hadde,v%pt_1,Book of the Duchess 1303,data/riverside_cats/BD_riv.cat,I tolde the that I hadde lorn,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
ginnen,gan,v%pt_pl,Book of the Duchess 1312,data/riverside_cats/BD_riv.cat,They gan to strake forth al was doon,RIVERSIDE,Past plural must end in -en or -e
haven,hadde,v%pt_1,Book of the Duchess 1326,data/riverside_cats/BD_riv.cat,And the book that I hadde red,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
putten,put,v%inf,Book of the Duchess 1332,data/riverside_cats/BD_riv.cat,Fonde to put this sweven in ryme,RIVERSIDE,Infinitive must end in -en or -e
don,don,v%inf,Troilus and Criseyde; Book I 19,data/riverside_cats/TC1_riv.cat,But natheles if this may don gladnesse,RIVERSIDE,Infinitive must end in -en or -e
haven,have,v%pr_3,Troilus and Criseyde; Book I 21,data/riverside_cats/TC1_riv.cat,Have he my thonk and myn be this travaille,RIVERSIDE,Present 3rd sg must end in -th
haven,han,v%pr_pl,Troilus and Criseyde; Book I 25,data/riverside_cats/TC1_riv.cat,That ye han felt and on the adversite,RIVERSIDE,Present plural must end in -en or -e
haven,han,v%pr_pl,Troilus and Criseyde; Book I 27,data/riverside_cats/TC1_riv.cat,Han felt that Love dorste yow displese,RIVERSIDE,Present plural must end in -en or -e
haven,han,v%pr_pl,Troilus and Criseyde; Book I 28,data/riverside_cats/TC1_riv.cat,Or ye han wonne hym with to gret an ese,RIVERSIDE,Present plural must end in -en or -e
senden,sende,v%pr_3,Troilus and Criseyde; Book I 45,data/riverside_cats/TC1_riv.cat,And sende hem myght hire ladies so to plese,RIVERSIDE,Present 3rd sg must end in -th
preien,prey,v%inf,Troilus and Criseyde; Book I 48,data/riverside_cats/TC1_riv.cat,To prey for hem that Loves servauntz be,RIVERSIDE,Infinitive must end in -en or -e
dien,deyde,v%pt_3,Troilus and Criseyde; Book I 56,data/riverside_cats/TC1_riv.cat,And how that she forsook hym er she deyde,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
haven,hadde,v%pt_3,Troilus and Criseyde; Book I 92,data/riverside_cats/TC1_riv.cat,Now hadde Calkas left in this meschaunce,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
haven,hadde,v%pt_3,Troilus and Criseyde; Book I 125,data/riverside_cats/TC1_riv.cat,And ofter wolde and it hadde ben his wille,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
reden,rede,v%pr_3,Troilus and Criseyde; Book I 159,data/riverside_cats/TC1_riv.cat,In sondry wises shewed as I rede,RIVERSIDE,Present 3rd sg must end in -th
haven,hadde,v%pt_3,Troilus and Criseyde; Book I 188,data/riverside_cats/TC1_riv.cat,Hadde he to non to reven hym his reste,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
haven,han,v%pr_pl,Troilus and Criseyde; Book I 241,data/riverside_cats/TC1_riv.cat,Men reden nat that folk han gretter wit,RIVERSIDE,Present plural must end in -en or -e
haven,han,v%pr_pl,Troilus and Criseyde; Book I 242,data/riverside_cats/TC1_riv.cat,Than they that han be most with love ynome,RIVERSIDE,Present plural must end in -en or -e
sitten,sit,v%pr_3,Troilus and Criseyde; Book I 246,data/riverside_cats/TC1_riv.cat,And trewelich it sit wel to be so,RIVERSIDE,Present 3rd sg must end in -th
haven,han,v%pr_pl,Troilus and Criseyde; Book I 247,data/riverside_cats/TC1_riv.cat,For alderwisest han therwith ben plesed,RIVERSIDE,Present plural must end in -en or -e
haven,han,v%pr_pl,Troilus and Criseyde; Book I 248,data/riverside_cats/TC1_riv.cat,And they that han ben aldermost in wo,RIVERSIDE,Present plural must end in -en or -e
haven,hadde,v%pt_3,Troilus and Criseyde; Book I 299,data/riverside_cats/TC1_riv.cat,And though he erst hadde poured up and down,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
don,doon,v%inf,Troilus and Criseyde; Book I 356,data/riverside_cats/TC1_riv.cat,For wo was hym that what to doon he nyste,RIVERSIDE,Infinitive must end in -en or -e
agreen,agree,v%pr_3,Troilus and Criseyde; Book I 409,data/riverside_cats/TC1_riv.cat,If harm agree me wherto pleyne I thenne,RIVERSIDE,Present 3rd sg must end in -th
haven,han,v%pr_pl,Troilus and Criseyde; Book I 424,data/riverside_cats/TC1_riv.cat,Yow thanke I lord that han me brought to this,RIVERSIDE,Present plural must end in -en or -e
seien,sey,v%inf,Troilus and Criseyde; Book I 451,data/riverside_cats/TC1_riv.cat,But were he fer or ner I dar sey this,RIVERSIDE,Infinitive must end in -en or -e
haven,hadde,v%pt_3,Troilus and Criseyde; Book I 500,data/riverside_cats/TC1_riv.cat,Was this that she som wight hadde loved so,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
seien,seyn,v%inf,Troilus and Criseyde; Book I 514,data/riverside_cats/TC1_riv.cat,Laughen in scorn and seyn Loo ther goth he,RIVERSIDE,Infinitive must end in -en or -e
drenchen,dreynte,v%pt_3,Troilus and Criseyde; Book I 543,data/riverside_cats/TC1_riv.cat,Til neigh that he in salte teres dreynte,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
haven,han,v%pr_pl,Troilus and Criseyde; Book I 553,data/riverside_cats/TC1_riv.cat,Han now thus soone Grekes maad yow leene,RIVERSIDE,Present plural must end in -en or -e
don,do,v%pr_3,Troilus and Criseyde; Book I 590,data/riverside_cats/TC1_riv.cat,If it be so I do the no comfort,RIVERSIDE,Present 3rd sg must end in -th
bresten,breste,v%pr_3,Troilus and Criseyde; Book I 599,data/riverside_cats/TC1_riv.cat,Yet wol I telle it though myn herte breste,RIVERSIDE,Present 3rd sg must end in -th
don,do,v%inf,Troilus and Criseyde; Book I 600,data/riverside_cats/TC1_riv.cat,And wel woot I thow mayst do me no reste,RIVERSIDE,Infinitive must end in -en or -e
sen,say,v%pt_pl,Troilus and Criseyde; Book I 656,data/riverside_cats/TC1_riv.cat,Yee say the lettre that she wrot I gesse,RIVERSIDE,Past plural must end in -en or -e
fallen,falle,v%pr_3,Troilus and Criseyde; Book I 695,data/riverside_cats/TC1_riv.cat,For and he falle he hath non helpe to ryse,RIVERSIDE,Present 3rd sg must end in -th
techen,us,v%pr_pl,Troilus and Criseyde; Book I 698,data/riverside_cats/TC1_riv.cat,To wynnen love as techen us the wyse,RIVERSIDE,Present plural must end in -en or -e
haven,han,v%pr_pl,Troilus and Criseyde; Book I 706,data/riverside_cats/TC1_riv.cat,With sorwe whan thei han mysaventure,RIVERSIDE,Present plural must end in -en or -e
seien,seyn,v%pr_pl,Troilus and Criseyde; Book I 708,data/riverside_cats/TC1_riv.cat,Men seyn to wrecche is consolacioun,RIVERSIDE,Present plural must end in -en or -e
haven,hadde,v%pt_3,Troilus and Criseyde; Book I 750,data/riverside_cats/TC1_riv.cat,But natheles whan he hadde herd hym crye,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
haven,han,v%inf,Troilus and Criseyde; Book I 769,data/riverside_cats/TC1_riv.cat,And hire bysoughte on the to han som routhe,RIVERSIDE,Infinitive must end in -en or -e
haven,han,v%pr_pl,Troilus and Criseyde; Book I 802,data/riverside_cats/TC1_riv.cat,For Grekes han biseged us iwys,RIVERSIDE,Present plural must end in -en or -e
don,do,v%inf,Troilus and Criseyde; Book I 828,data/riverside_cats/TC1_riv.cat,And seyde Allas What is me best to do,RIVERSIDE,Infinitive must end in -en or -e
liken,like,v%pr_3,Troilus and Criseyde; Book I 829,data/riverside_cats/TC1_riv.cat,To whom Pandare answered If the like,RIVERSIDE,Present 3rd sg must end in -th
overgon,overgon,v%inf,Troilus and Criseyde; Book I 846,data/riverside_cats/TC1_riv.cat,That as hire joies moten overgon,RIVERSIDE,Infinitive must end in -en or -e
don,don,v%inf,Troilus and Criseyde; Book I 852,data/riverside_cats/TC1_riv.cat,Right as thyselven list wol don by the,RIVERSIDE,Infinitive must end in -en or -e
haven,han,v%inf,Troilus and Criseyde; Book I 872,data/riverside_cats/TC1_riv.cat,As though men sholde han led hym into helle,RIVERSIDE,Infinitive must end in -en or -e
dien,deide,v%pt_3,Troilus and Criseyde; Book I 875,data/riverside_cats/TC1_riv.cat,And wel neigh with the word for feere he deide,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
haven,han,v%inf,Troilus and Criseyde; Book I 907,data/riverside_cats/TC1_riv.cat,The sholde nevere han tid thus fayr a grace,RIVERSIDE,Infinitive must end in -en or -e
haven,han,v%pr_pl,Troilus and Criseyde; Book I 920,data/riverside_cats/TC1_riv.cat,And som han feyned ofte tyme and told,RIVERSIDE,Present plural must end in -en or -e
haven,han,v%inf,Troilus and Criseyde; Book I 922,data/riverside_cats/TC1_riv.cat,And thus they wolde han brought hemself alofte,RIVERSIDE,Infinitive must end in -en or -e
haven,have,v%pr_3,Troilus and Criseyde; Book I 962,data/riverside_cats/TC1_riv.cat,What wonder is though swich oon have no grace,RIVERSIDE,Present 3rd sg must end in -th
shenden,shende,v%pr_3,Troilus and Criseyde; Book I 972,data/riverside_cats/TC1_riv.cat,Or overhaste oure bothe labour shende,RIVERSIDE,Present 3rd sg must end in -th
don,do,v%inf,Troilus and Criseyde; Book I 989,data/riverside_cats/TC1_riv.cat,To peyne me to do yow this servyse,RIVERSIDE,Infinitive must end in -en or -e
haven,hadde,v%pt_3,Troilus and Criseyde; Book I 1009,data/riverside_cats/TC1_riv.cat,Whan Troilus hadde herd Pandare assented,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
understonden,understode,v%pt_3,Troilus and Criseyde; Book I 1035,data/riverside_cats/TC1_riv.cat,Than she of me aught elles understode,RIVERSIDE,Strong pt sg must not end in -en or -e
seien,seyn,v%inf,The Wife of Bath's Prologue 20,data/riverside_cats/WBPro_riv.cat,What that he mente therby I kan nat seyn,RIVERSIDE,Infinitive must end in -en or -e
haven,hadde,v%pt_3,The Wife of Bath's Prologue 36,data/riverside_cats/WBPro_riv.cat,I trowe he hadde wyves mo than oon,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
haven,hadde,v%pt_3,The Wife of Bath's Prologue 39,data/riverside_cats/WBPro_riv.cat,Which yifte of God hadde he for alle his wyvys,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
seien,seye,v%pr_3,The Wife of Bath's Prologue 53,data/riverside_cats/WBPro_riv.cat,What rekketh me thogh folk seye vileynye,RIVERSIDE,Present 3rd sg must end in -th
haven,hadde,v%pt_3,The Wife of Bath's Prologue 57,data/riverside_cats/WBPro_riv.cat,And ech of hem hadde wyves mo than two,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
haven,hadde,v%pt_3,The Wife of Bath's Prologue 65,data/riverside_cats/WBPro_riv.cat,He seyde that precept therof hadde he noon,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
haven,hadde,v%pt_3,The Wife of Bath's Prologue 69,data/riverside_cats/WBPro_riv.cat,For hadde God comanded maydenhede,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
haven,hadde,v%pt_3,The Wife of Bath's Prologue 70,data/riverside_cats/WBPro_riv.cat,Thanne hadde he dampned weddyng with the dede,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
dien,dye,v%pr_3,The Wife of Bath's Prologue 85,data/riverside_cats/WBPro_riv.cat,To wedde me if that my make dye,RIVERSIDE,Present 3rd sg must end in -th
glosen,glose,v%pr_3,The Wife of Bath's Prologue 119,data/riverside_cats/WBPro_riv.cat,Glose whoso wole and seye bothe up and doun,RIVERSIDE,Present 3rd sg must end in -th
seien,seye,v%pr_3,The Wife of Bath's Prologue 119,data/riverside_cats/WBPro_riv.cat,Glose whoso wole and seye bothe up and doun,RIVERSIDE,Present 3rd sg must end in -th
liven,lyved,v%pt_pl,The Wife of Bath's Prologue 141,data/riverside_cats/WBPro_riv.cat,Yet lyved they evere in parfit chastitee,RIVERSIDE,Past plural must end in -en or -e
yeven,yeve,v%pr_3,The Wife of Bath's Prologue 151,data/riverside_cats/WBPro_riv.cat,If I be daungerous God yeve me sorwe,RIVERSIDE,Present 3rd sg must end in -th
biginnen,bigan,v%pt_pl,The Wife of Bath's Prologue 185,data/riverside_cats/WBPro_riv.cat,Seyde this Pardoner as ye bigan,RIVERSIDE,Past plural must end in -en or -e
haven,hadde,v%pt_1,The Wife of Bath's Prologue 195,data/riverside_cats/WBPro_riv.cat,I shal seye sooth tho housbondes that I hadde,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
witen,woot,v%pr_pl,The Wife of Bath's Prologue 200,data/riverside_cats/WBPro_riv.cat,Ye woot wel what I meene of this pardee,RIVERSIDE,Present plural must end in -en or -e
helpen,help,v%pr_3,The Wife of Bath's Prologue 201,data/riverside_cats/WBPro_riv.cat,As help me God I laughe whan I thynke,RIVERSIDE,Present 3rd sg must end in -th
haven,had,v%pt_pl,The Wife of Bath's Prologue 204,data/riverside_cats/WBPro_riv.cat,They had me yeven hir lond and hir tresoor,RIVERSIDE,Past plural must end in -en or -e
don,do,v%inf,The Wife of Bath's Prologue 205,data/riverside_cats/WBPro_riv.cat,Me neded nat do lenger diligence,RIVERSIDE,Infinitive must end in -en or -e
don,doon,v%inf,The Wife of Bath's Prologue 206,data/riverside_cats/WBPro_riv.cat,To wynne hir love or doon hem reverence,RIVERSIDE,Infinitive must end in -en or -e
loven,loved,v%pt_pl,The Wife of Bath's Prologue 207,data/riverside_cats/WBPro_riv.cat,They loved me so wel by God above,RIVERSIDE,Past plural must end in -en or -e
haven,hadde,v%pt_1,The Wife of Bath's Prologue 211,data/riverside_cats/WBPro_riv.cat,But sith I hadde hem hoolly in myn hond,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
chiden,chidde,v%pt_1,The Wife of Bath's Prologue 223,data/riverside_cats/WBPro_riv.cat,For God it woot I chidde hem spitously,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
