source_file,exception_count,headword,word,tag,line_number,filename,context,text_type
TC3_gui_complete.csv,198,seien,seyn,v%inf,Troilus and Criseyde; Book III 1081,data/riverside_cats/TC3_riv.cat,What myghte he seyn He felte he nas but deed,RIVERSIDE
TC3_gui_complete.csv,198,willen,wol,v%pr_pl,Troilus and Criseyde; Book III 1104,data/riverside_cats/TC3_riv.cat,Yee nece wol ye pullen out the thorn,RIVERSIDE
TC3_gui_complete.csv,198,ben,am,v%pr_1,Troilus and Criseyde; Book III 1110,data/riverside_cats/TC3_riv.cat,Iwys my deere herte I am nought wroth,RIVERSIDE
TC3_gui_complete.csv,198,haven,have,v%imp,Troilus and Criseyde; Book III 1111,data/riverside_cats/TC3_riv.cat,Have here my trouthe and many an other oth,RIVERSIDE
TC3_gui_complete.csv,198,speken,speke,v%imp,Troilus and Criseyde; Book III 1112,data/riverside_cats/TC3_riv.cat,Now speke to me for it am I Criseyde,RIVERSIDE
TC3_gui_complete.csv,198,ginnen,gan,v%pt_pl,Troilus and Criseyde; Book III 1115,data/riverside_cats/TC3_riv.cat,They gan to frote and wete his temples tweyne,RIVERSIDE
TC3_gui_complete.csv,198,don,do,v%pr_pl,Troilus and Criseyde; Book III 1125,data/riverside_cats/TC3_riv.cat,Why do ye with youreselven thus amys,RIVERSIDE
TC3_gui_complete.csv,198,willen,wol,v%pr_pl,Troilus and Criseyde; Book III 1127,data/riverside_cats/TC3_riv.cat,What Troilus wol ye do thus for shame,RIVERSIDE
TC3_gui_complete.csv,198,bidden,badde,v%pt_3,Troilus and Criseyde; Book III 1153,data/riverside_cats/TC3_riv.cat,She badde hym that to telle hire bisily,RIVERSIDE
TC3_gui_complete.csv,198,haven,han,v%inf,Troilus and Criseyde; Book III 1160,data/riverside_cats/TC3_riv.cat,She myght on hym han loked at the leste,RIVERSIDE
TC3_gui_complete.csv,198,willen,wol,v%pr_pl,Troilus and Criseyde; Book III 1168,data/riverside_cats/TC3_riv.cat,Wol ye the childissh jalous contrefete,RIVERSIDE
TC3_gui_complete.csv,198,haven,have,v%imp,Troilus and Criseyde; Book III 1173,data/riverside_cats/TC3_riv.cat,Have mercy swete herte myn Criseyde,RIVERSIDE
TC3_gui_complete.csv,198,willen,wol,v%pr_1,Troilus and Criseyde; Book III 1175,data/riverside_cats/TC3_riv.cat,Be any wrong I wol no more trespace,RIVERSIDE
TC3_gui_complete.csv,198,seien,seyn,v%inf,Troilus and Criseyde; Book III 1178,data/riverside_cats/TC3_riv.cat,That is to seyn that I foryeve al this,RIVERSIDE
TC3_gui_complete.csv,198,don,do,v%pr_pl,Troilus and Criseyde; Book III 1180,data/riverside_cats/TC3_riv.cat,And beth wel war ye do namore amys,RIVERSIDE
TC3_gui_complete.csv,198,connen,kan,v%pr_1,Troilus and Criseyde; Book III 1193,data/riverside_cats/TC3_riv.cat,I kan namore but of thise ilke tweye,RIVERSIDE
TC3_gui_complete.csv,198,haven,han,v%inf,Troilus and Criseyde; Book III 1215,data/riverside_cats/TC3_riv.cat,Ful bittre drynke and for to han gladnesse,RIVERSIDE
TC3_gui_complete.csv,198,haven,hadde,v%pt_2,Troilus and Criseyde; Book III 1227,data/riverside_cats/TC3_riv.cat,As she that juste cause hadde hym to triste,RIVERSIDE
TC3_gui_complete.csv,198,don,don,v%inf,Troilus and Criseyde; Book III 1253,data/riverside_cats/TC3_riv.cat,That what to don for joie unnethe he wiste,RIVERSIDE
TC3_gui_complete.csv,198,haven,han,v%pr_pl,Troilus and Criseyde; Book III 1260,data/riverside_cats/TC3_riv.cat,As I which ye han brought fro cares colde,RIVERSIDE
TC3_gui_complete.csv,198,seien,seyn,v%inf,Troilus and Criseyde; Book III 1266,data/riverside_cats/TC3_riv.cat,Yet were al lost that dar I wel seyn certes,RIVERSIDE
TC3_gui_complete.csv,198,connen,kan,v%pr_1,Troilus and Criseyde; Book III 1273,data/riverside_cats/TC3_riv.cat,I kan namore but laude and reverence,RIVERSIDE
TC3_gui_complete.csv,198,mouen,may,v%pr_pl,Troilus and Criseyde; Book III 1282,data/riverside_cats/TC3_riv.cat,Here may men seen that mercy passeth right,RIVERSIDE
TC3_gui_complete.csv,198,shulen,shall,v%pr_1,Troilus and Criseyde; Book III 1290,data/riverside_cats/TC3_riv.cat,Syn God hath wrought me for I shall yow serve,RIVERSIDE
TC3_gui_complete.csv,198,mouen,may,v%pr_1,Troilus and Criseyde; Book III 1293,data/riverside_cats/TC3_riv.cat,So techeth me how that I may disserve,RIVERSIDE
TC3_gui_complete.csv,198,don,do,v%pr_1,Troilus and Criseyde; Book III 1295,data/riverside_cats/TC3_riv.cat,Ne do no thyng that yow be displesaunce,RIVERSIDE
TC3_gui_complete.csv,198,shulen,shal,v%pr_pl,Troilus and Criseyde; Book III 1298,data/riverside_cats/TC3_riv.cat,That shal ye fynden in me al my lif,RIVERSIDE
TC3_gui_complete.csv,198,willen,wol,v%pr_1,Troilus and Criseyde; Book III 1299,data/riverside_cats/TC3_riv.cat,N y wol nat certein breken youre defence,RIVERSIDE
TC3_gui_complete.csv,198,don,do,v%pr_1,Troilus and Criseyde; Book III 1300,data/riverside_cats/TC3_riv.cat,And if I do present or in absence,RIVERSIDE
TC3_gui_complete.csv,198,haven,han,v%pr_pl,Troilus and Criseyde; Book III 1312,data/riverside_cats/TC3_riv.cat,But juggeth ye that han ben at the feste,RIVERSIDE
TC3_gui_complete.csv,198,connen,kan,v%pr_1,Troilus and Criseyde; Book III 1314,data/riverside_cats/TC3_riv.cat,I kan namore but thus thise ilke tweye,RIVERSIDE
TC3_gui_complete.csv,198,connen,kan,v%pr_1,Troilus and Criseyde; Book III 1324,data/riverside_cats/TC3_riv.cat,But sooth is though I kan nat tellen al,RIVERSIDE
TC3_gui_complete.csv,198,connen,kan,v%pr_1,Troilus and Criseyde; Book III 1369,data/riverside_cats/TC3_riv.cat,Of whiche I kan nought tellen no scripture,RIVERSIDE
TC3_gui_complete.csv,198,willen,wol,v%pr_pl,Troilus and Criseyde; Book III 1380,data/riverside_cats/TC3_riv.cat,They wol seyn Yis but Lord so they lye,RIVERSIDE
TC3_gui_complete.csv,198,seien,seyn,v%inf,Troilus and Criseyde; Book III 1380,data/riverside_cats/TC3_riv.cat,They wol seyn Yis but Lord so they lye,RIVERSIDE
TC3_gui_complete.csv,198,shulen,shal,v%pr_pl,Troilus and Criseyde; Book III 1384,data/riverside_cats/TC3_riv.cat,They shal forgon the white and ek the rede,RIVERSIDE
TC3_gui_complete.csv,198,forgon,forgon,v%inf,Troilus and Criseyde; Book III 1384,data/riverside_cats/TC3_riv.cat,They shal forgon the white and ek the rede,RIVERSIDE
TC3_gui_complete.csv,198,ben,am,v%pr_1,Troilus and Criseyde; Book III 1426,data/riverside_cats/TC3_riv.cat,Or ellis I am lost for evere mo,RIVERSIDE
TC3_gui_complete.csv,198,haven,han,v%pr_pl,Troilus and Criseyde; Book III 1451,data/riverside_cats/TC3_riv.cat,That nyght and love han stole and faste iwryen,RIVERSIDE
TC3_gui_complete.csv,198,willen,wol,v%pr_pl,Troilus and Criseyde; Book III 1463,data/riverside_cats/TC3_riv.cat,We wol the nought us nedeth no day have,RIVERSIDE
TC3_gui_complete.csv,198,mouen,may,v%pr_pl,Troilus and Criseyde; Book III 1465,data/riverside_cats/TC3_riv.cat,And seyde O fool wel may men the dispise,RIVERSIDE
TC3_gui_complete.csv,198,holden,holde,v%imp,Troilus and Criseyde; Book III 1469,data/riverside_cats/TC3_riv.cat,What holde youre bed ther thow and ek thi Morwe,RIVERSIDE
TC3_gui_complete.csv,198,don,don,v%inf,Troilus and Criseyde; Book III 1478,data/riverside_cats/TC3_riv.cat,What shal I don For certes I not how,RIVERSIDE
TC3_gui_complete.csv,198,shulen,shal,v%pr_1,Troilus and Criseyde; Book III 1479,data/riverside_cats/TC3_riv.cat,Ne whan allas I shal the tyme see,RIVERSIDE
TC3_gui_complete.csv,198,mouen,may,v%pr_1,Troilus and Criseyde; Book III 1480,data/riverside_cats/TC3_riv.cat,That in this plit I may ben eft with yow,RIVERSIDE
TC3_gui_complete.csv,198,ben,am,v%pr_1,Troilus and Criseyde; Book III 1483,data/riverside_cats/TC3_riv.cat,That I am ded anon but I retourne,RIVERSIDE
TC3_gui_complete.csv,198,ben,am,v%pr_1,Troilus and Criseyde; Book III 1512,data/riverside_cats/TC3_riv.cat,For I am thyn by God and by my trouthe,RIVERSIDE
TC3_gui_complete.csv,198,shulen,shal,v%pr_1,Troilus and Criseyde; Book III 1514,data/riverside_cats/TC3_riv.cat,Thus seyde I nevere er this ne shal to mo,RIVERSIDE
TC3_gui_complete.csv,198,thinken,thynkyng,v%prp_abs,Troilus and Criseyde; Book III 1539,data/riverside_cats/TC3_riv.cat,Thynkyng how she for whom desir hym brende,RIVERSIDE
TC3_gui_complete.csv,198,thanken,thonkyng,v%prp_abs,Troilus and Criseyde; Book III 1552,data/riverside_cats/TC3_riv.cat,Thonkyng Love he so wel hire bisette,RIVERSIDE
TC3_gui_complete.csv,198,haven,han,v%pr_pl,Troilus and Criseyde; Book III 1559,data/riverside_cats/TC3_riv.cat,Han litel laiser had to slepe and mete,RIVERSIDE
TC3_gui_complete.csv,198,connen,kan,v%pr_pl,Troilus and Criseyde; Book III 1563,data/riverside_cats/TC3_riv.cat,This mury morwe Nece how kan ye fare,RIVERSIDE
TC3_gui_complete.csv,198,shulen,shal,v%pr_1,Troilus and Criseyde; Book III 1572,data/riverside_cats/TC3_riv.cat,And seyde Nece if that I shal be ded,RIVERSIDE
TC3_gui_complete.csv,198,haven,have,v%imp,Troilus and Criseyde; Book III 1573,data/riverside_cats/TC3_riv.cat,Have here a swerd and smyteth of myn hed,RIVERSIDE
TC3_gui_complete.csv,198,seien,he,v%pt_3,Troilus and Criseyde; Book III 1587,data/riverside_cats/TC3_riv.cat,He com anon nought ones seyde he nay,RIVERSIDE
TC3_gui_complete.csv,198,beren,born,v%ppl,Troilus and Criseyde; Book III 1596,data/riverside_cats/TC3_riv.cat,That he was born to brynge hym fro destresse,RIVERSIDE
TC3_gui_complete.csv,198,shulen,shal,v%pr_1,Troilus and Criseyde; Book III 1622,data/riverside_cats/TC3_riv.cat,That I shal seyn be war of this meschief,RIVERSIDE
TC3_gui_complete.csv,198,seien,seyn,v%inf,Troilus and Criseyde; Book III 1622,data/riverside_cats/TC3_riv.cat,That I shal seyn be war of this meschief,RIVERSIDE
TC3_gui_complete.csv,198,ben,be,v%imp,Troilus and Criseyde; Book III 1622,data/riverside_cats/TC3_riv.cat,That I shal seyn be war of this meschief,RIVERSIDE
TC3_gui_complete.csv,198,haven,han,v%inf,Troilus and Criseyde; Book III 1627,data/riverside_cats/TC3_riv.cat,A man to han ben in prosperitee,RIVERSIDE
TC3_gui_complete.csv,198,ben,be,v%imp,Troilus and Criseyde; Book III 1630,data/riverside_cats/TC3_riv.cat,Be naught to rakel theigh thow sitte warme,RIVERSIDE
TC3_gui_complete.csv,198,shulen,shal,v%pr_1,Troilus and Criseyde; Book III 1640,data/riverside_cats/TC3_riv.cat,My deere frend that I shal so me beere,RIVERSIDE
TC3_gui_complete.csv,198,ben,am,v%pr_1,Troilus and Criseyde; Book III 1648,data/riverside_cats/TC3_riv.cat,And seyde Frend as I am trewe knyght,RIVERSIDE
TC3_gui_complete.csv,198,shulen,shal,v%pr_1,Troilus and Criseyde; Book III 1649,data/riverside_cats/TC3_riv.cat,And by that feyth I shal to God and yow,RIVERSIDE
TC3_gui_complete.csv,198,haven,han,v%pr_pl,Troilus and Criseyde; Book III 1705,data/riverside_cats/TC3_riv.cat,Han gon som bipath in dispit of me,RIVERSIDE
TC3_gui_complete.csv,198,gon,gon,v%inf,Troilus and Criseyde; Book III 1781,data/riverside_cats/TC3_riv.cat,The smale bestes leet he gon biside,RIVERSIDE
TC3_gui_complete.csv,198,haven,han,v%pr_pl,Troilus and Criseyde; Book III 1811,data/riverside_cats/TC3_riv.cat,That ye thus fer han deyned me to gyde,RIVERSIDE
TC3_gui_complete.csv,198,connen,kan,v%pr_1,Troilus and Criseyde; Book III 1812,data/riverside_cats/TC3_riv.cat,I kan namore but syn that ye wol wende,RIVERSIDE
TC3_gui_complete.csv,198,willen,wol,v%pr_pl,Troilus and Criseyde; Book III 1812,data/riverside_cats/TC3_riv.cat,I kan namore but syn that ye wol wende,RIVERSIDE
MerT_gui_complete.csv,145,beren,born,v%ppl,The Merchant's Tale 1246,data/riverside_cats/MerT_riv.cat,A worthy knyght that born was of Pavye,RIVERSIDE
MerT_gui_complete.csv,145,don,doon,v%pr_pl,The Merchant's Tale 1251,data/riverside_cats/MerT_riv.cat,As doon thise fooles that been seculeer,RIVERSIDE
MerT_gui_complete.csv,145,connen,kan,v%pr_1,The Merchant's Tale 1254,data/riverside_cats/MerT_riv.cat,I kan nat seye but swich a greet corage,RIVERSIDE
MerT_gui_complete.csv,145,taken,take,v%imp,The Merchant's Tale 1296,data/riverside_cats/MerT_riv.cat,Ne take no wyf quod he for housbondrye,RIVERSIDE
MerT_gui_complete.csv,145,taken,take,v%imp,The Merchant's Tale 1309,data/riverside_cats/MerT_riv.cat,But take no kep of al swich vanytee,RIVERSIDE
MerT_gui_complete.csv,145,defien,deffie,v%imp,The Merchant's Tale 1310,data/riverside_cats/MerT_riv.cat,Deffie Theofraste and herke me,RIVERSIDE
MerT_gui_complete.csv,145,herken,herke,v%imp,The Merchant's Tale 1310,data/riverside_cats/MerT_riv.cat,Deffie Theofraste and herke me,RIVERSIDE
MerT_gui_complete.csv,145,dreden,drede,v%imp,The Merchant's Tale 1316,data/riverside_cats/MerT_riv.cat,But drede nat if pleynly speke I shal,RIVERSIDE
MerT_gui_complete.csv,145,herken,herke,v%imp,The Merchant's Tale 1323,data/riverside_cats/MerT_riv.cat,And herke why I sey nat this for noght,RIVERSIDE
MerT_gui_complete.csv,145,seien,nat,v%pr_1,The Merchant's Tale 1323,data/riverside_cats/MerT_riv.cat,And herke why I sey nat this for noght,RIVERSIDE
MerT_gui_complete.csv,145,mouen,may,v%pr_pl,The Merchant's Tale 1330,data/riverside_cats/MerT_riv.cat,Heere may ye se and heerby may ye preve,RIVERSIDE
MerT_gui_complete.csv,145,mouen,may,v%pr_pl,The Merchant's Tale 1330,data/riverside_cats/MerT_riv.cat,Heere may ye se and heerby may ye preve,RIVERSIDE
MerT_gui_complete.csv,145,connen,kan,v%pr_1,The Merchant's Tale 1339,data/riverside_cats/MerT_riv.cat,That hath a wyf Certes I kan nat seye,RIVERSIDE
MerT_gui_complete.csv,145,willen,wol,v%pr_pl,The Merchant's Tale 1361,data/riverside_cats/MerT_riv.cat,Do alwey so as wommen wol thee rede,RIVERSIDE
MerT_gui_complete.csv,145,haven,han,v%inf,The Merchant's Tale 1371,data/riverside_cats/MerT_riv.cat,Sholde han be slayn and looke Ester also,RIVERSIDE
MerT_gui_complete.csv,145,sufferen,suffre,v%imp,The Merchant's Tale 1377,data/riverside_cats/MerT_riv.cat,Suffre thy wyves tonge as Catoun bit,RIVERSIDE
MerT_gui_complete.csv,145,loven,love,v%imp,The Merchant's Tale 1384,data/riverside_cats/MerT_riv.cat,Love wel thy wyf as Crist loved his chirche,RIVERSIDE
MerT_gui_complete.csv,145,ben,am,v%pr_1,The Merchant's Tale 1400,data/riverside_cats/MerT_riv.cat,He seyde Freendes I am hoor and oold,RIVERSIDE
MerT_gui_complete.csv,145,willen,wol,v%pr_1,The Merchant's Tale 1405,data/riverside_cats/MerT_riv.cat,For I wol be certeyn a wedded man,RIVERSIDE
MerT_gui_complete.csv,145,preien,prey,v%pr_1,The Merchant's Tale 1408,data/riverside_cats/MerT_riv.cat,I prey yow shapeth for my mariage,RIVERSIDE
MerT_gui_complete.csv,145,willen,wol,v%pr_1,The Merchant's Tale 1409,data/riverside_cats/MerT_riv.cat,Al sodeynly for I wol nat abyde,RIVERSIDE
MerT_gui_complete.csv,145,willen,wol,v%pr_1,The Merchant's Tale 1410,data/riverside_cats/MerT_riv.cat,And I wol fonde t espien on my syde,RIVERSIDE
MerT_gui_complete.csv,145,mouen,may,v%pr_1,The Merchant's Tale 1411,data/riverside_cats/MerT_riv.cat,To whom I may be wedded hastily,RIVERSIDE
MerT_gui_complete.csv,145,willen,wol,v%pr_1,The Merchant's Tale 1416,data/riverside_cats/MerT_riv.cat,I wol noon oold wyf han in no manere,RIVERSIDE
MerT_gui_complete.csv,145,willen,wol,v%pr_1,The Merchant's Tale 1421,data/riverside_cats/MerT_riv.cat,I wol no womman thritty yeer of age,RIVERSIDE
MerT_gui_complete.csv,145,mouen,may,v%pr_pl,The Merchant's Tale 1430,data/riverside_cats/MerT_riv.cat,Right as men may warm wex with handes plye,RIVERSIDE
MerT_gui_complete.csv,145,seien,sey,v%pr_1,The Merchant's Tale 1431,data/riverside_cats/MerT_riv.cat,Wherfore I sey yow pleynly in a clause,RIVERSIDE
MerT_gui_complete.csv,145,willen,wol,v%pr_1,The Merchant's Tale 1432,data/riverside_cats/MerT_riv.cat,I wol noon oold wyf han right for this cause,RIVERSIDE
MerT_gui_complete.csv,145,haven,han,v%inf,The Merchant's Tale 1432,data/riverside_cats/MerT_riv.cat,I wol noon oold wyf han right for this cause,RIVERSIDE
MerT_gui_complete.csv,145,haven,han,v%inf,The Merchant's Tale 1434,data/riverside_cats/MerT_riv.cat,That I in hire ne koude han no plesaunce,RIVERSIDE
MerT_gui_complete.csv,145,haven,had,v%pt_pl,The Merchant's Tale 1438,data/riverside_cats/MerT_riv.cat,Yet were me levere houndes had me eten,RIVERSIDE
MerT_gui_complete.csv,145,witen,woot,v%pr_1,The Merchant's Tale 1441,data/riverside_cats/MerT_riv.cat,I dote nat I woot the cause why,RIVERSIDE
MerT_gui_complete.csv,145,taken,take,v%imp,The Merchant's Tale 1447,data/riverside_cats/MerT_riv.cat,Take hym a wyf with greet devocioun,RIVERSIDE
MerT_gui_complete.csv,145,ben,am,v%pr_1,The Merchant's Tale 1456,data/riverside_cats/MerT_riv.cat,But sires by youre leve that am nat I,RIVERSIDE
MerT_gui_complete.csv,145,witen,woot,v%pr_1,The Merchant's Tale 1460,data/riverside_cats/MerT_riv.cat,I woot myselven best what I may do,RIVERSIDE
MerT_gui_complete.csv,145,mouen,may,v%pr_1,The Merchant's Tale 1460,data/riverside_cats/MerT_riv.cat,I woot myselven best what I may do,RIVERSIDE
MerT_gui_complete.csv,145,haven,han,v%pr_pl,The Merchant's Tale 1467,data/riverside_cats/MerT_riv.cat,And syn that ye han herd al myn entente,RIVERSIDE
MerT_gui_complete.csv,145,preien,prey,v%pr_1,The Merchant's Tale 1468,data/riverside_cats/MerT_riv.cat,I prey yow to my wyl ye wole assente,RIVERSIDE
MerT_gui_complete.csv,145,witen,woot,v%pr_1,The Merchant's Tale 1498,data/riverside_cats/MerT_riv.cat,I woot wel that my lord kan moore than I,RIVERSIDE
MerT_gui_complete.csv,145,haven,han,v%pr_pl,The Merchant's Tale 1506,data/riverside_cats/MerT_riv.cat,Ye han youreselven shewed heer today,RIVERSIDE
MerT_gui_complete.csv,145,haven,han,v%inf,The Merchant's Tale 1511,data/riverside_cats/MerT_riv.cat,Ne in Ytaille that koude bet han sayd,RIVERSIDE
MerT_gui_complete.csv,145,ben,be,v%imp,The Merchant's Tale 1521,data/riverside_cats/MerT_riv.cat,Now brother myn be pacient I preye,RIVERSIDE
MerT_gui_complete.csv,145,haven,han,v%pr_pl,The Merchant's Tale 1522,data/riverside_cats/MerT_riv.cat,Syn ye han seyd and herkneth what I seye,RIVERSIDE
MerT_gui_complete.csv,145,wepen,wept,v%ppl,The Merchant's Tale 1544,data/riverside_cats/MerT_riv.cat,For God it woot I have wept many a teere,RIVERSIDE
MerT_gui_complete.csv,145,seien,seyn,v%pr_pl,The Merchant's Tale 1551,data/riverside_cats/MerT_riv.cat,Seyn that I have the mooste stedefast wyf,RIVERSIDE
MerT_gui_complete.csv,145,witen,woot,v%pr_1,The Merchant's Tale 1553,data/riverside_cats/MerT_riv.cat,But I woot best where wryngeth me my sho,RIVERSIDE
MerT_gui_complete.csv,145,ben,a,v%pr_pl,The Merchant's Tale 1555,data/riverside_cats/MerT_riv.cat,Avyseth yow ye been a man of age,RIVERSIDE
MerT_gui_complete.csv,145,shulen,shul,v%pr_pl,The Merchant's Tale 1562,data/riverside_cats/MerT_riv.cat,Ye shul nat plesen hire fully yeres thre,RIVERSIDE
MerT_gui_complete.csv,145,seien,seyn,v%inf,The Merchant's Tale 1563,data/riverside_cats/MerT_riv.cat,This is to seyn to doon hire ful plesaunce,RIVERSIDE
MerT_gui_complete.csv,145,preien,prey,v%pr_1,The Merchant's Tale 1565,data/riverside_cats/MerT_riv.cat,I prey yow that ye be nat yvele apayd,RIVERSIDE
MerT_gui_complete.csv,145,seien,sey,v%pr_pl,The Merchant's Tale 1571,data/riverside_cats/MerT_riv.cat,To my purpos Placebo what sey ye,RIVERSIDE
MerT_gui_complete.csv,145,don,doon,v%inf,The Merchant's Tale 1612,data/riverside_cats/MerT_riv.cat,And preyed hem to doon hym that plesaunce,RIVERSIDE
MerT_gui_complete.csv,145,haven,han,v%inf,The Merchant's Tale 1627,data/riverside_cats/MerT_riv.cat,Which mayde he seyde he wolde han to his wyf,RIVERSIDE
MerT_gui_complete.csv,145,willen,wol,v%pr_1,The Merchant's Tale 1636,data/riverside_cats/MerT_riv.cat,The which I wol reherce in youre presence,RIVERSIDE
MerT_gui_complete.csv,145,haven,han,v%inf,The Merchant's Tale 1638,data/riverside_cats/MerT_riv.cat,Ther may no man han parfite blisses two,RIVERSIDE
MerT_gui_complete.csv,145,don,doon,v%pr_pl,The Merchant's Tale 1651,data/riverside_cats/MerT_riv.cat,As alle wedded men doon with hire wyvys,RIVERSIDE
MerT_gui_complete.csv,145,mouen,may,v%pr_pl,The Merchant's Tale 1663,data/riverside_cats/MerT_riv.cat,Ye may repente of wedded mannes lyf,RIVERSIDE
MerT_gui_complete.csv,145,seien,seyn,v%pr_pl,The Merchant's Tale 1664,data/riverside_cats/MerT_riv.cat,In which ye seyn ther is no wo ne stryf,RIVERSIDE
MerT_gui_complete.csv,145,despeiren,dispeire,v%imp,The Merchant's Tale 1669,data/riverside_cats/MerT_riv.cat,Dispeire yow noght but have in youre memorie,RIVERSIDE
MerT_gui_complete.csv,145,shulen,shul,v%pr_pl,The Merchant's Tale 1674,data/riverside_cats/MerT_riv.cat,I hope to God herafter shul ye knowe,RIVERSIDE
MerT_gui_complete.csv,145,shulen,shal,v%pr_pl,The Merchant's Tale 1677,data/riverside_cats/MerT_riv.cat,That yow shal lette of youre savacion,RIVERSIDE
MerT_gui_complete.csv,145,haven,han,v%pr_pl,The Merchant's Tale 1690,data/riverside_cats/MerT_riv.cat,Han take hir leve and ech of hem of oother,RIVERSIDE
