headword,word,tag,line_number,filename,context,text_type,reason
ben,is,v%pr_3,Troilus and Criseyde; Book III 325,data/riverside_cats/TC3_riv.cat,And for the harm that in the werld is now,RIVERSIDE,Present 3rd sg must end in -th
ben,be,v%pr_3,Troilus and Criseyde; Book III 328,data/riverside_cats/TC3_riv.cat,No womman drat if she be wel avised,RIVERSIDE,Present 3rd sg must end in -th
shulen,shal,v%pr_3,Troilus and Criseyde; Book III 335,data/riverside_cats/TC3_riv.cat,And God toforn that it shal the suffise,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,Troilus and Criseyde; Book III 340,data/riverside_cats/TC3_riv.cat,And day is set the chartres up to make,RIVERSIDE,Present 3rd sg must end in -th
senden,sende,v%pr_3,Troilus and Criseyde; Book III 343,data/riverside_cats/TC3_riv.cat,That God me sende deth or soone lisse,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,Troilus and Criseyde; Book III 353,data/riverside_cats/TC3_riv.cat,Revesten hem in grene whan that May is,RIVERSIDE,Present 3rd sg must end in -th
remembren,remembre,v%pr_3,Troilus and Criseyde; Book III 361,data/riverside_cats/TC3_riv.cat,As wel thow woost if it remembre the,RIVERSIDE,Present 3rd sg must end in -th
listen,liste,v%pr_3,Troilus and Criseyde; Book III 368,data/riverside_cats/TC3_riv.cat,That wist I wel but telle me if the liste,RIVERSIDE,Present 3rd sg must end in -th
listen,list,v%pr_3,Troilus and Criseyde; Book III 373,data/riverside_cats/TC3_riv.cat,That as hym list may al this world governe,RIVERSIDE,Present 3rd sg must end in -th
seien,seyn,v%inf,Troilus and Criseyde; Book III 395,data/riverside_cats/TC3_riv.cat,As I shal seyn me thoughte by thi speche,RIVERSIDE,Infinitive must end in -en or -e
listen,list,v%pr_3,Troilus and Criseyde; Book III 401,data/riverside_cats/TC3_riv.cat,On swich message calle hym what the list,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,Troilus and Criseyde; Book III 404,data/riverside_cats/TC3_riv.cat,Departe it so for wydewher is wist,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,Troilus and Criseyde; Book III 405,data/riverside_cats/TC3_riv.cat,How that ther is diversite requered,RIVERSIDE,Present 3rd sg must end in -th
ben,be,v%pr_3,Troilus and Criseyde; Book III 411,data/riverside_cats/TC3_riv.cat,Be she nevere so fair or wel yshape,RIVERSIDE,Present 3rd sg must end in -th
haven,han,v%inf,Troilus and Criseyde; Book III 413,data/riverside_cats/TC3_riv.cat,To han for thyn and lat me thanne allone,RIVERSIDE,Infinitive must end in -en or -e
ben,is,v%pr_3,Troilus and Criseyde; Book III 417,data/riverside_cats/TC3_riv.cat,Perfourme it out for now is moste nede,RIVERSIDE,Present 3rd sg must end in -th
brennen,brende,v%pt_3,Troilus and Criseyde; Book III 425,data/riverside_cats/TC3_riv.cat,But Troilus though as the fir he brende,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
haven,han,v%inf,Troilus and Criseyde; Book III 431,data/riverside_cats/TC3_riv.cat,Ne sholde han wist by word or by manere,RIVERSIDE,Infinitive must end in -en or -e
ben,is,v%pr_3,Troilus and Criseyde; Book III 433,data/riverside_cats/TC3_riv.cat,From every wight as fer as is the cloude,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,Troilus and Criseyde; Book III 438,data/riverside_cats/TC3_riv.cat,This is to seyn in armes as a knyght,RIVERSIDE,Present 3rd sg must end in -th
haven,han,v%inf,Troilus and Criseyde; Book III 445,data/riverside_cats/TC3_riv.cat,And wold of that hym missed han ben sesed,RIVERSIDE,Infinitive must end in -en or -e
ben,is,v%pr_3,Troilus and Criseyde; Book III 446,data/riverside_cats/TC3_riv.cat,But in swich cas men is nought alwey plesed,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,Troilus and Criseyde; Book III 449,data/riverside_cats/TC3_riv.cat,But certeyn is to purpos for to go,RIVERSIDE,Present 3rd sg must end in -th
gon,go,v%inf,Troilus and Criseyde; Book III 449,data/riverside_cats/TC3_riv.cat,But certeyn is to purpos for to go,RIVERSIDE,Infinitive must end in -en or -e
bisetten,bisette,v%pt_3,Troilus and Criseyde; Book III 471,data/riverside_cats/TC3_riv.cat,So wel his werk and wordes he bisette,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
letten,lette,v%pt_3,Troilus and Criseyde; Book III 473,data/riverside_cats/TC3_riv.cat,That twenty thousand tymes er she lette,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
listen,list,v%pr_3,Troilus and Criseyde; Book III 523,data/riverside_cats/TC3_riv.cat,Come if hem list hem sholde no thyng faille,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,Troilus and Criseyde; Book III 528,data/riverside_cats/TC3_riv.cat,Now al is wel for al the world is blynd,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,Troilus and Criseyde; Book III 528,data/riverside_cats/TC3_riv.cat,Now al is wel for al the world is blynd,RIVERSIDE,Present 3rd sg must end in -th
haven,hadde,v%pt_3,Troilus and Criseyde; Book III 535,data/riverside_cats/TC3_riv.cat,Hadde hereupon ek mad gret ordinaunce,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
forbeden,forbede,v%pr_3,Troilus and Criseyde; Book III 545,data/riverside_cats/TC3_riv.cat,And forthy lette hym no man God forbede,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,Troilus and Criseyde; Book III 547,data/riverside_cats/TC3_riv.cat,Now is ther litel more for to doone,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,Troilus and Criseyde; Book III 550,data/riverside_cats/TC3_riv.cat,Whan lightles is the world a nyght or tweyne,RIVERSIDE,Present 3rd sg must end in -th
haven,han,v%pr_pl,Troilus and Criseyde; Book III 553,data/riverside_cats/TC3_riv.cat,Ye han wel herd the fyn of his entente,RIVERSIDE,Present plural must end in -en or -e
comen,com,v%ppl,Troilus and Criseyde; Book III 554,data/riverside_cats/TC3_riv.cat,Whan he was com he gan anon to pleye,RIVERSIDE,Strong participle must end in -en or -e
gon,gon,v%inf,Troilus and Criseyde; Book III 562,data/riverside_cats/TC3_riv.cat,And seyde It reyneth lo how sholde I gon,RIVERSIDE,Infinitive must end in -en or -e
moten,moot,v%pr_3,Troilus and Criseyde; Book III 564,data/riverside_cats/TC3_riv.cat,This moot be don Ye shal be ther anon,RIVERSIDE,Present 3rd sg must end in -th
shulen,shal,v%pr_pl,Troilus and Criseyde; Book III 564,data/riverside_cats/TC3_riv.cat,This moot be don Ye shal be ther anon,RIVERSIDE,Present plural must end in -en or -e
listen,list,v%pr_3,Troilus and Criseyde; Book III 575,data/riverside_cats/TC3_riv.cat,Nought list myn auctour fully to declare,RIVERSIDE,Present 3rd sg must end in -th
bringen,broughte,v%pt_3,Troilus and Criseyde; Book III 586,data/riverside_cats/TC3_riv.cat,And wel avyse hym whom he broughte there,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
witen,woot,v%pr_3,Troilus and Criseyde; Book III 609,data/riverside_cats/TC3_riv.cat,God woot ther was no deynte for to fette,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,Troilus and Criseyde; Book III 619,data/riverside_cats/TC3_riv.cat,Soth is that under God ye ben oure hierdes,RIVERSIDE,Present 3rd sg must end in -th
don,don,v%inf,Troilus and Criseyde; Book III 633,data/riverside_cats/TC3_riv.cat,To don myn herte as now so gret an ese,RIVERSIDE,Infinitive must end in -en or -e
ben,is,v%pr_3,Troilus and Criseyde; Book III 635,data/riverside_cats/TC3_riv.cat,Forwhi this is youre owen hous parde,RIVERSIDE,Present 3rd sg must end in -th
mouen,may,v%pr_3,Troilus and Criseyde; Book III 644,data/riverside_cats/TC3_riv.cat,For hom to gon it may nought wel bitide,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,Troilus and Criseyde; Book III 646,data/riverside_cats/TC3_riv.cat,Syn that yow list it skile is to be so,RIVERSIDE,Present 3rd sg must end in -th
gon,go,v%inf,Troilus and Criseyde; Book III 648,data/riverside_cats/TC3_riv.cat,I seyde but agame I wolde go,RIVERSIDE,Infinitive must end in -en or -e
listen,list,v%pr_3,Troilus and Criseyde; Book III 651,data/riverside_cats/TC3_riv.cat,Now am I glad syn that yow list to dwelle,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,Troilus and Criseyde; Book III 652,data/riverside_cats/TC3_riv.cat,Thus al is wel but tho bigan aright,RIVERSIDE,Present 3rd sg must end in -th
haven,hadde,v%pt_3,Troilus and Criseyde; Book III 654,data/riverside_cats/TC3_riv.cat,But Pandarus if goodly hadde he myght,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
haven,han,v%inf,Troilus and Criseyde; Book III 655,data/riverside_cats/TC3_riv.cat,He wolde han hyed hire to bedde fayn,RIVERSIDE,Infinitive must end in -en or -e
witen,woot,v%pr_pl,Troilus and Criseyde; Book III 659,data/riverside_cats/TC3_riv.cat,And nece woot ye wher I wol yow leye,RIVERSIDE,Present plural must end in -en or -e
shulen,shul,v%pr_pl,Troilus and Criseyde; Book III 660,data/riverside_cats/TC3_riv.cat,For that we shul nat liggen far asonder,RIVERSIDE,Present plural must end in -en or -e
shulen,shal,v%pr_pl,Troilus and Criseyde; Book III 667,data/riverside_cats/TC3_riv.cat,Shal youre wommen slepen wel and softe,RIVERSIDE,Present plural must end in -en or -e
listen,leste,v%pr_3,Troilus and Criseyde; Book III 671,data/riverside_cats/TC3_riv.cat,The wyn anon and whan so that yow leste,RIVERSIDE,Present 3rd sg must end in -th
gon,go,v%pr_pl,Troilus and Criseyde; Book III 672,data/riverside_cats/TC3_riv.cat,So go we slepe I trowe it be the beste,RIVERSIDE,Present plural must end in -en or -e
ben,be,v%pr_3,Troilus and Criseyde; Book III 672,data/riverside_cats/TC3_riv.cat,So go we slepe I trowe it be the beste,RIVERSIDE,Present 3rd sg must end in -th
haven,hadde,v%pt_3,Troilus and Criseyde; Book III 675,data/riverside_cats/TC3_riv.cat,Gan every wight that hadde nought to done,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
bringen,broughte,v%pt_3,Troilus and Criseyde; Book III 682,data/riverside_cats/TC3_riv.cat,Ful glad unto hire beddes syde hire broughte,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
mouen,may,v%pr_pl,Troilus and Criseyde; Book III 686,data/riverside_cats/TC3_riv.cat,That whom yow list of hem ye may here calle,RIVERSIDE,Present plural must end in -en or -e
gon,go,v%inf,Troilus and Criseyde; Book III 691,data/riverside_cats/TC3_riv.cat,But boden go to bedde with meschaunce,RIVERSIDE,Infinitive must end in -en or -e
setten,sette,v%pt_3,Troilus and Criseyde; Book III 700,data/riverside_cats/TC3_riv.cat,By Troilus adown right he hym sette,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
gon,gon,v%inf,Troilus and Criseyde; Book III 701,data/riverside_cats/TC3_riv.cat,And shortly to the point right for to gon,RIVERSIDE,Infinitive must end in -en or -e
shulen,shal,v%pr_3,Troilus and Criseyde; Book III 714,data/riverside_cats/TC3_riv.cat,And evere bet and bet shal til I sterve,RIVERSIDE,Present 3rd sg must end in -th
shitten,shette,v%pt_3,Troilus and Criseyde; Book III 726,data/riverside_cats/TC3_riv.cat,O Phebus thynk whan Dane hireselven shette,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
ben,is,v%pr_3,Troilus and Criseyde; Book III 735,data/riverside_cats/TC3_riv.cat,So helpeth to this werk that is bygonne,RIVERSIDE,Present 3rd sg must end in -th
forbeden,forbede,v%pr_3,Troilus and Criseyde; Book III 761,data/riverside_cats/TC3_riv.cat,I God forbede that it sholde falle,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,Troilus and Criseyde; Book III 764,data/riverside_cats/TC3_riv.cat,It is nought good a slepyng hound to wake,RIVERSIDE,Present 3rd sg must end in -th
shinen,shyne,v%pr_3,Troilus and Criseyde; Book III 768,data/riverside_cats/TC3_riv.cat,And slepen wollen til the sonne shyne,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,Troilus and Criseyde; Book III 769,data/riverside_cats/TC3_riv.cat,And whan my tale brought is to an ende,RIVERSIDE,Present 3rd sg must end in -th
shulen,shul,v%pr_pl,Troilus and Criseyde; Book III 771,data/riverside_cats/TC3_riv.cat,Now nece myn ye shul wel understonde,RIVERSIDE,Present plural must end in -en or -e
witen,woot,v%pr_pl,Troilus and Criseyde; Book III 779,data/riverside_cats/TC3_riv.cat,Ye woot youreself as wel as any wight,RIVERSIDE,Present plural must end in -en or -e
ben,is,v%pr_3,Troilus and Criseyde; Book III 780,data/riverside_cats/TC3_riv.cat,How that youre love al fully graunted is,RIVERSIDE,Present 3rd sg must end in -th
wenden,wente,v%pt_1,Troilus and Criseyde; Book III 785,data/riverside_cats/TC3_riv.cat,Now stant it thus that sith I fro yow wente,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
seien,seyn,v%inf,Troilus and Criseyde; Book III 786,data/riverside_cats/TC3_riv.cat,This Troilus right platly for to seyn,RIVERSIDE,Infinitive must end in -en or -e
ben,is,v%pr_3,Troilus and Criseyde; Book III 787,data/riverside_cats/TC3_riv.cat,Is thorugh a goter by a pryve wente,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,Troilus and Criseyde; Book III 792,data/riverside_cats/TC3_riv.cat,And he is come in swich peyne and distresse,RIVERSIDE,Present 3rd sg must end in -th
moten,mot,v%pr_3,Troilus and Criseyde; Book III 794,data/riverside_cats/TC3_riv.cat,He sodeynly mot falle into wodnesse,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,Troilus and Criseyde; Book III 795,data/riverside_cats/TC3_riv.cat,But if God helpe and cause whi this is,RIVERSIDE,Present 3rd sg must end in -th
heren,herde,v%pt_3,Troilus and Criseyde; Book III 799,data/riverside_cats/TC3_riv.cat,Criseyde which that al this wonder herde,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
answeren,answerde,v%pt_3,Troilus and Criseyde; Book III 801,data/riverside_cats/TC3_riv.cat,And with a sik she sorwfully answerde,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
tellen,tolde,v%pt_3,Troilus and Criseyde; Book III 802,data/riverside_cats/TC3_riv.cat,Allas I wende whoso tales tolde,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
don,don,v%pr_pl,Troilus and Criseyde; Book III 805,data/riverside_cats/TC3_riv.cat,What harm they don For now lyve I to longe,RIVERSIDE,Present plural must end in -en or -e
liken,like,v%pr_3,Troilus and Criseyde; Book III 811,data/riverside_cats/TC3_riv.cat,As evere dide womman if hym like,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,Troilus and Criseyde; Book III 815,data/riverside_cats/TC3_riv.cat,Imedled is with many a bitternesse,RIVERSIDE,Present 3rd sg must end in -th
witen,woot,v%pr_3,Troilus and Criseyde; Book III 822,data/riverside_cats/TC3_riv.cat,Either he woot that thow joie art muable,RIVERSIDE,Present 3rd sg must end in -th
witen,woot,v%pr_3,Troilus and Criseyde; Book III 827,data/riverside_cats/TC3_riv.cat,Now if he woot that joie is transitorie,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,Troilus and Criseyde; Book III 827,data/riverside_cats/TC3_riv.cat,Now if he woot that joie is transitorie,RIVERSIDE,Present 3rd sg must end in -th
moten,mot,v%pr_3,Troilus and Criseyde; Book III 828,data/riverside_cats/TC3_riv.cat,As every joye of worldly thyng mot flee,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,Troilus and Criseyde; Book III 833,data/riverside_cats/TC3_riv.cat,Than semeth it that joie is worth ful lite,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,Troilus and Criseyde; Book III 836,data/riverside_cats/TC3_riv.cat,Ther is no verray weele in this world heere,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,Troilus and Criseyde; Book III 841,data/riverside_cats/TC3_riv.cat,Quod Pandarus Thus fallen is this cas,RIVERSIDE,Present 3rd sg must end in -th
witen,woot,v%pr_pl,Troilus and Criseyde; Book III 844,data/riverside_cats/TC3_riv.cat,Ye woot ye nece myn quod he what is,RIVERSIDE,Present plural must end in -en or -e
ben,is,v%pr_3,Troilus and Criseyde; Book III 844,data/riverside_cats/TC3_riv.cat,Ye woot ye nece myn quod he what is,RIVERSIDE,Present 3rd sg must end in -th
shulen,shal,v%pr_3,Troilus and Criseyde; Book III 845,data/riverside_cats/TC3_riv.cat,I hope al shal be wel that is amys,RIVERSIDE,Present 3rd sg must end in -th
mouen,may,v%pr_pl,Troilus and Criseyde; Book III 846,data/riverside_cats/TC3_riv.cat,For ye may quenche al this if that yow leste,RIVERSIDE,Present plural must end in -en or -e
listen,leste,v%pr_3,Troilus and Criseyde; Book III 846,data/riverside_cats/TC3_riv.cat,For ye may quenche al this if that yow leste,RIVERSIDE,Present 3rd sg must end in -th
don,do,v%inf,Troilus and Criseyde; Book III 848,data/riverside_cats/TC3_riv.cat,So shal I do tomorwe ywys quod she,RIVERSIDE,Infinitive must end in -en or -e
shulen,shal,v%pr_3,Troilus and Criseyde; Book III 849,data/riverside_cats/TC3_riv.cat,And God toforn so that it shal suffise,RIVERSIDE,Present 3rd sg must end in -th
mouen,may,v%pr_3,Troilus and Criseyde; Book III 851,data/riverside_cats/TC3_riv.cat,Nay nay it may nat stonden in this wise,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,Troilus and Criseyde; Book III 853,data/riverside_cats/TC3_riv.cat,That peril is with drecchyng in ydrawe,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,Troilus and Criseyde; Book III 861,data/riverside_cats/TC3_riv.cat,The harm is don and farewel feldefare,RIVERSIDE,Present 3rd sg must end in -th
helpen,help,v%pr_3,Troilus and Criseyde; Book III 864,data/riverside_cats/TC3_riv.cat,God help me so ye hadde hym nevere lief,RIVERSIDE,Present 3rd sg must end in -th
seien,seyn,v%inf,Troilus and Criseyde; Book III 865,data/riverside_cats/TC3_riv.cat,That dar I seyn now ther is but we two,RIVERSIDE,Infinitive must end in -en or -e
ben,is,v%pr_3,Troilus and Criseyde; Book III 865,data/riverside_cats/TC3_riv.cat,That dar I seyn now ther is but we two,RIVERSIDE,Present 3rd sg must end in -th
willen,wol,v%pr_pl,Troilus and Criseyde; Book III 866,data/riverside_cats/TC3_riv.cat,But wel I woot that ye wol nat do so,RIVERSIDE,Present plural must end in -en or -e
don,do,v%inf,Troilus and Criseyde; Book III 866,data/riverside_cats/TC3_riv.cat,But wel I woot that ye wol nat do so,RIVERSIDE,Infinitive must end in -en or -e
shulen,shal,v%pr_3,Troilus and Criseyde; Book III 871,data/riverside_cats/TC3_riv.cat,Now by my thrift quod he that shal be seene,RIVERSIDE,Present 3rd sg must end in -th
don,don,v%pr_pl,Troilus and Criseyde; Book III 882,data/riverside_cats/TC3_riv.cat,Ye neyther bounte don ne gentilesse,RIVERSIDE,Present plural must end in -en or -e
willen,wol,v%pr_pl,Troilus and Criseyde; Book III 883,data/riverside_cats/TC3_riv.cat,Quod tho Criseyde Wol ye don o thyng,RIVERSIDE,Present plural must end in -en or -e
shulen,shal,v%pr_pl,Troilus and Criseyde; Book III 884,data/riverside_cats/TC3_riv.cat,And ye therwith shal stynte al his disese,RIVERSIDE,Present plural must end in -en or -e
ben,is,v%pr_3,Troilus and Criseyde; Book III 886,data/riverside_cats/TC3_riv.cat,For ther is nothyng myghte hym bettre plese,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,Troilus and Criseyde; Book III 889,data/riverside_cats/TC3_riv.cat,Is causeles that shal be sene tomorwe,RIVERSIDE,Present 3rd sg must end in -th
shulen,shal,v%pr_3,Troilus and Criseyde; Book III 889,data/riverside_cats/TC3_riv.cat,Is causeles that shal be sene tomorwe,RIVERSIDE,Present 3rd sg must end in -th
