headword,word,line_number,filename,context,is_elided,is_final,text_type
humble,humble,Troilus and Criseyde; Book IV 1499,data/riverside_cats/TC4_riv.cat,For which with humble trewe and pitous herte,False,False,RIVERSIDE
treu,trewe,Troilus and Criseyde; Book IV 1499,data/riverside_cats/TC4_riv.cat,For which with humble trewe and pitous herte,True,False,RIVERSIDE
ded,dede,Troilus and Criseyde; Book IV 1516,data/riverside_cats/TC4_riv.cat,Til into tyme that we shal ben dede,False,True,RIVERSIDE
bar,bare,Troilus and Criseyde; Book IV 1522,data/riverside_cats/TC4_riv.cat,That though we comen in oure bare sherte,False,False,RIVERSIDE
treu,trewe,Troilus and Criseyde; Book IV 1528,data/riverside_cats/TC4_riv.cat,Answerde Ywys my deere herte trewe,False,True,RIVERSIDE
fre,fre,Troilus and Criseyde; Book IV 1552,data/riverside_cats/TC4_riv.cat,To Troilus myn owene herte fre,False,True,RIVERSIDE
dere,deere,Troilus and Criseyde; Book IV 1574,data/riverside_cats/TC4_riv.cat,Thus were al lost ywys myn herte deere,False,True,RIVERSIDE
swete,swete,Troilus and Criseyde; Book IV 1590,data/riverside_cats/TC4_riv.cat,And trusteth this that certes herte swete,False,True,RIVERSIDE
treu,trewe,Troilus and Criseyde; Book IV 1610,data/riverside_cats/TC4_riv.cat,Syn to be trewe I have yow plight my trouthe,True,False,RIVERSIDE
treu,trewe,Troilus and Criseyde; Book IV 1665,data/riverside_cats/TC4_riv.cat,I shal so don so trewe I have yow founde,True,False,RIVERSIDE
sik,seeke,The General Prologue 18,data/riverside_cats/GP_riv.cat,That hem hath holpen whan that they were seeke,False,True,RIVERSIDE
wid,wyde,The General Prologue 28,data/riverside_cats/GP_riv.cat,The chambres and the stables weren wyde,False,True,RIVERSIDE
ofte,ofte,The General Prologue 52,data/riverside_cats/GP_riv.cat,Ful ofte tyme he hadde the bord bigonne,False,False,RIVERSIDE
mek,meeke,The General Prologue 69,data/riverside_cats/GP_riv.cat,And of his port as meeke as is a mayde,True,False,RIVERSIDE
god,goode,The General Prologue 74,data/riverside_cats/GP_riv.cat,His hors were goode but he was nat gay,False,False,RIVERSIDE
red,reede,The General Prologue 90,data/riverside_cats/GP_riv.cat,Al ful of fresshe floures whyte and reede,False,True,RIVERSIDE
wid,wyde,The General Prologue 93,data/riverside_cats/GP_riv.cat,Short was his gowne with sleves longe and wyde,False,True,RIVERSIDE
simple,symple,The General Prologue 119,data/riverside_cats/GP_riv.cat,That of hir smylyng was ful symple and coy,True,False,RIVERSIDE
digne,digne,The General Prologue 141,data/riverside_cats/GP_riv.cat,And to ben holden digne of reverence,True,False,RIVERSIDE
tender,tendre,The General Prologue 150,data/riverside_cats/GP_riv.cat,And al was conscience and tendre herte,False,False,RIVERSIDE
softe,softe,The General Prologue 153,data/riverside_cats/GP_riv.cat,Hir mouth ful smal and therto softe and reed,True,False,RIVERSIDE
shene,sheene,The General Prologue 160,data/riverside_cats/GP_riv.cat,And theron heng a brooch of gold ful sheene,False,True,RIVERSIDE
deinte,deyntee,The General Prologue 168,data/riverside_cats/GP_riv.cat,Ful many a deyntee hors hadde he in stable,False,False,RIVERSIDE
pale,pale,The General Prologue 205,data/riverside_cats/GP_riv.cat,He was nat pale as a forpyned goost,True,False,RIVERSIDE
noble,noble,The General Prologue 214,data/riverside_cats/GP_riv.cat,Unto his ordre he was a noble post,False,False,RIVERSIDE
povre,povre,The General Prologue 225,data/riverside_cats/GP_riv.cat,For unto a povre ordre for to yive,True,False,RIVERSIDE
double,double,The General Prologue 262,data/riverside_cats/GP_riv.cat,Of double worstede was his semycope,False,False,RIVERSIDE
swete,sweete,The General Prologue 265,data/riverside_cats/GP_riv.cat,To make his Englissh sweete upon his tonge,True,False,RIVERSIDE
lene,leene,The General Prologue 287,data/riverside_cats/GP_riv.cat,As leene was his hors as is a rake,False,False,RIVERSIDE
holwe,holwe,The General Prologue 289,data/riverside_cats/GP_riv.cat,But looked holwe and therto sobrely,True,False,RIVERSIDE
riche,riche,The General Prologue 311,data/riverside_cats/GP_riv.cat,Ther was also ful riche of excellence,True,False,RIVERSIDE
wise,wise,The General Prologue 313,data/riverside_cats/GP_riv.cat,He semed swich his wordes weren so wise,False,True,RIVERSIDE
simple,symple,The General Prologue 319,data/riverside_cats/GP_riv.cat,Al was fee symple to hym in effect,False,False,RIVERSIDE
medle,medlee,The General Prologue 328,data/riverside_cats/GP_riv.cat,He rood but hoomly in a medlee cote,False,False,RIVERSIDE
ouen,owene,The General Prologue 336,data/riverside_cats/GP_riv.cat,For he was Epicurus owene sone,False,False,RIVERSIDE
ofte,ofte,The General Prologue 356,data/riverside_cats/GP_riv.cat,Ful ofte tyme he was knyght of the shire,False,False,RIVERSIDE
neue,newe,The General Prologue 365,data/riverside_cats/GP_riv.cat,Ful fressh and newe hir geere apiked was,True,False,RIVERSIDE
nice,nyce,The General Prologue 398,data/riverside_cats/GP_riv.cat,Of nyce conscience took he no keep,False,False,RIVERSIDE
neue,newe,The General Prologue 428,data/riverside_cats/GP_riv.cat,Hir frendshipe nas nat newe to bigynne,False,False,RIVERSIDE
moiste,moyste,The General Prologue 457,data/riverside_cats/GP_riv.cat,Ful streite yteyd and shoes ful moyste and newe,True,False,RIVERSIDE
neue,newe,The General Prologue 457,data/riverside_cats/GP_riv.cat,Ful streite yteyd and shoes ful moyste and newe,False,True,RIVERSIDE
straunge,straunge,The General Prologue 464,data/riverside_cats/GP_riv.cat,She hadde passed many a straunge strem,False,False,RIVERSIDE
povre,povre,The General Prologue 478,data/riverside_cats/GP_riv.cat,And was a povre PERSOUN OF A TOUN,False,False,RIVERSIDE
riche,riche,The General Prologue 479,data/riverside_cats/GP_riv.cat,But riche he was of hooly thoght and werk,False,False,RIVERSIDE
lite,lite,The General Prologue 494,data/riverside_cats/GP_riv.cat,The ferreste in his parisshe muche and lite,False,True,RIVERSIDE
clene,clene,The General Prologue 504,data/riverside_cats/GP_riv.cat,A shiten shepherde and a clene sheep,False,False,RIVERSIDE
digne,digne,The General Prologue 517,data/riverside_cats/GP_riv.cat,Ne of his speche daungerous ne digne,False,True,RIVERSIDE
treu,trewe,The General Prologue 531,data/riverside_cats/GP_riv.cat,A trewe swynkere and a good was he,False,False,RIVERSIDE
povre,povre,The General Prologue 537,data/riverside_cats/GP_riv.cat,For Cristes sake for every povre wight,False,False,RIVERSIDE
thikke,thikke,The General Prologue 549,data/riverside_cats/GP_riv.cat,He was shortsholdred brood a thikke knarre,False,False,RIVERSIDE
wid,wyde,The General Prologue 557,data/riverside_cats/GP_riv.cat,His nosethirles blake were and wyde,False,True,RIVERSIDE
wise,wise,The General Prologue 569,data/riverside_cats/GP_riv.cat,For to be wise in byynge of vitaille,True,False,RIVERSIDE
long,longe,The General Prologue 591,data/riverside_cats/GP_riv.cat,Ful longe were his legges and ful lene,False,False,RIVERSIDE
lene,lene,The General Prologue 591,data/riverside_cats/GP_riv.cat,Ful longe were his legges and ful lene,False,True,RIVERSIDE
kinde,kynde,The General Prologue 647,data/riverside_cats/GP_riv.cat,He was a gentil harlot and a kynde,False,True,RIVERSIDE
smothe,smothe,The General Prologue 676,data/riverside_cats/GP_riv.cat,But smothe it heeng as dooth a strike of flex,True,False,RIVERSIDE
bar,bare,The General Prologue 683,data/riverside_cats/GP_riv.cat,Dischevelee save his cappe he rood al bare,False,True,RIVERSIDE
smothe,smothe,The General Prologue 690,data/riverside_cats/GP_riv.cat,As smothe it was as it were late shave,True,False,RIVERSIDE
povre,povre,The General Prologue 702,data/riverside_cats/GP_riv.cat,A povre person dwellynge upon lond,False,False,RIVERSIDE
noble,noble,The General Prologue 708,data/riverside_cats/GP_riv.cat,He was in chirche a noble ecclesiaste,True,False,RIVERSIDE
large,large,The General Prologue 753,data/riverside_cats/GP_riv.cat,A large man he was with eyen stepe,False,False,RIVERSIDE
long,longe,The General Prologue 784,data/riverside_cats/GP_riv.cat,Oure conseil was nat longe for to seche,False,False,RIVERSIDE
blithe,blithe,The General Prologue 846,data/riverside_cats/GP_riv.cat,Of which ful blithe and glad was every wyght,True,False,RIVERSIDE
riche,riche,The Miller's Tale 3188,data/riverside_cats/MilT_riv.cat,A riche gnof that gestes heeld to bord,False,False,RIVERSIDE
povre,poure,The Miller's Tale 3190,data/riverside_cats/MilT_riv.cat,With hym ther was dwellynge a poure scoler,False,False,RIVERSIDE
derne,deerne,The Miller's Tale 3200,data/riverside_cats/MilT_riv.cat,Of deerne love he koude and of solas,False,False,RIVERSIDE
prive,privee,The Miller's Tale 3201,data/riverside_cats/MilT_riv.cat,And therto he was sleigh and ful privee,False,True,RIVERSIDE
mek,meke,The Miller's Tale 3202,data/riverside_cats/MilT_riv.cat,And lyk a mayden meke for to see,False,False,RIVERSIDE
swete,sweete,The Miller's Tale 3206,data/riverside_cats/MilT_riv.cat,And he hymself as sweete as is the roote,True,False,RIVERSIDE
smal,smale,The Miller's Tale 3208,data/riverside_cats/MilT_riv.cat,His Almageste and bookes grete and smale,False,True,RIVERSIDE
wilde,wylde,The Miller's Tale 3225,data/riverside_cats/MilT_riv.cat,For she was wylde and yong and he was old,True,False,RIVERSIDE
rude,rude,The Miller's Tale 3227,data/riverside_cats/MilT_riv.cat,He knew nat Catoun for his wit was rude,False,True,RIVERSIDE
blak,blake,The Miller's Tale 3246,data/riverside_cats/MilT_riv.cat,And tho were bent and blake as any sloo,True,False,RIVERSIDE
yern,yerne,The Miller's Tale 3257,data/riverside_cats/MilT_riv.cat,But of hir song it was as loude and yerne,False,True,RIVERSIDE
swete,sweete,The Miller's Tale 3261,data/riverside_cats/MilT_riv.cat,Hir mouth was sweete as bragot or the meeth,True,False,RIVERSIDE
queinte,queynte,The Miller's Tale 3275,data/riverside_cats/MilT_riv.cat,As clerkes ben ful subtile and ful queynte,False,True,RIVERSIDE
derne,deerne,The Miller's Tale 3278,data/riverside_cats/MilT_riv.cat,For deerne love of thee lemman I spille,False,False,RIVERSIDE
prive,privee,The Miller's Tale 3295,data/riverside_cats/MilT_riv.cat,That but ye wayte wel and been privee,False,True,RIVERSIDE
derne,deerne,The Miller's Tale 3297,data/riverside_cats/MilT_riv.cat,Ye moste been ful deerne as in this cas,True,False,RIVERSIDE
large,large,The Miller's Tale 3315,data/riverside_cats/MilT_riv.cat,And strouted as a fanne large and brode,True,False,RIVERSIDE
brod,brode,The Miller's Tale 3315,data/riverside_cats/MilT_riv.cat,And strouted as a fanne large and brode,False,True,RIVERSIDE
propre,propre,The Miller's Tale 3345,data/riverside_cats/MilT_riv.cat,She was so propre and sweete and likerous,True,False,RIVERSIDE
swete,sweete,The Miller's Tale 3345,data/riverside_cats/MilT_riv.cat,She was so propre and sweete and likerous,True,False,RIVERSIDE
dere,deere,The Miller's Tale 3361,data/riverside_cats/MilT_riv.cat,Now deere lady if thy wille be,False,False,RIVERSIDE
large,large,The Miller's Tale 3497,data/riverside_cats/MilT_riv.cat,And broghte of myghty ale a large quart,False,False,RIVERSIDE
dere,deere,The Miller's Tale 3501,data/riverside_cats/MilT_riv.cat,He seyde John myn hooste lief and deere,False,True,RIVERSIDE
wilde,wilde,The Miller's Tale 3517,data/riverside_cats/MilT_riv.cat,Shal falle a reyn and that so wilde and wood,True,False,RIVERSIDE
treu,trewe,The Miller's Tale 3529,data/riverside_cats/MilT_riv.cat,For thus seith Salomon that was ful trewe,False,True,RIVERSIDE
large,large,The Miller's Tale 3549,data/riverside_cats/MilT_riv.cat,For ech of us but looke that they be large,False,True,RIVERSIDE
ouen,owene,The Miller's Tale 3588,data/riverside_cats/MilT_riv.cat,For it is Goddes owene heeste deere,False,False,RIVERSIDE
dere,deere,The Miller's Tale 3588,data/riverside_cats/MilT_riv.cat,For it is Goddes owene heeste deere,False,True,RIVERSIDE
dere,deere,The Miller's Tale 3610,data/riverside_cats/MilT_riv.cat,Go deere spouse and help to save oure lyf,False,False,RIVERSIDE
dere,deere,The Miller's Tale 3617,data/riverside_cats/MilT_riv.cat,To drenchen Alisoun his hony deere,False,True,RIVERSIDE
loue,lowe,The Miller's Tale 3696,data/riverside_cats/MilT_riv.cat,Unto his brest it raughte it was so lowe,False,True,RIVERSIDE
treu,trewe,The Miller's Tale 3706,data/riverside_cats/MilT_riv.cat,That lik a turtel trewe is my moornynge,True,False,RIVERSIDE
treu,trewe,The Miller's Tale 3715,data/riverside_cats/MilT_riv.cat,That trewe love was evere so yvel biset,False,False,RIVERSIDE
swete,sweete,The Miller's Tale 3726,data/riverside_cats/MilT_riv.cat,Lemman thy grace and sweete bryd thyn oore,False,False,RIVERSIDE
drie,drie,The Miller's Tale 3730,data/riverside_cats/MilT_riv.cat,This Absolon gan wype his mouth ful drie,False,True,RIVERSIDE
softe,softe,The Miller's Tale 3760,data/riverside_cats/MilT_riv.cat,A softe paas he wente over the strete,False,False,RIVERSIDE
swete,sweete,The Miller's Tale 3767,data/riverside_cats/MilT_riv.cat,What Absolon for Cristes sweete tree,False,False,RIVERSIDE
dere,deere,The Miller's Tale 3775,data/riverside_cats/MilT_riv.cat,Than Gerveys knew and seyde Freend so deere,False,True,RIVERSIDE
treu,trewe,The Miller's Tale 3781,data/riverside_cats/MilT_riv.cat,Thou sholdest have as I am trewe smyth,False,False,RIVERSIDE
swete,sweete,The Miller's Tale 3805,data/riverside_cats/MilT_riv.cat,Spek sweete bryd I noot nat where thou art,False,False,RIVERSIDE
smal,smale,The Miller's Tale 3826,data/riverside_cats/MilT_riv.cat,The neighebores bothe smale and grete,True,False,RIVERSIDE
noble,noble,The Manciple's Tale 111,data/riverside_cats/MancT_riv.cat,And many another noble worthy dede,False,False,RIVERSIDE
clene,clene,The Manciple's Tale 148,data/riverside_cats/MancT_riv.cat,A good wyf that is clene of werk and thoght,True,False,RIVERSIDE
rude,rude,The Manciple's Tale 170,data/riverside_cats/MancT_riv.cat,Levere in a forest that is rude and coold,True,False,RIVERSIDE
tender,tendre,The Manciple's Tale 176,data/riverside_cats/MancT_riv.cat,And tendre flessh and make his couche of silk,False,False,RIVERSIDE
fair,faire,The Manciple's Tale 191,data/riverside_cats/MancT_riv.cat,Than on hire wyves be they never so faire,False,True,RIVERSIDE
treu,trewe,The Manciple's Tale 192,data/riverside_cats/MancT_riv.cat,Ne never so trewe ne so debonaire,False,False,RIVERSIDE
povre,povre,The Manciple's Tale 215,data/riverside_cats/MancT_riv.cat,And a povre wenche oother than this,False,False,RIVERSIDE
povre,povre,The Manciple's Tale 219,data/riverside_cats/MancT_riv.cat,And for that oother is a povre womman,False,False,RIVERSIDE
dere,deere,The Manciple's Tale 221,data/riverside_cats/MancT_riv.cat,And God it woot myn owene deere brother,False,False,RIVERSIDE
treu,trewe,The Manciple's Tale 275,data/riverside_cats/MancT_riv.cat,That were to me so sad and eek so trewe,False,True,RIVERSIDE
pale,pale,The Manciple's Tale 276,data/riverside_cats/MancT_riv.cat,Now listow deed with face pale of hewe,True,False,RIVERSIDE
fals,false,The Manciple's Tale 295,data/riverside_cats/MancT_riv.cat,Now shaltow false theef thy song forgon,False,False,RIVERSIDE
blak,blake,The Manciple's Tale 299,data/riverside_cats/MancT_riv.cat,Thou and thyn ofspryng evere shul be blake,False,True,RIVERSIDE
swete,sweete,The Manciple's Tale 300,data/riverside_cats/MancT_riv.cat,Ne nevere sweete noyse shul ye make,False,False,RIVERSIDE
muche,muche,The Manciple's Tale 325,data/riverside_cats/MancT_riv.cat,My sone ful ofte for to muche speche,False,False,RIVERSIDE
yong,yonge,The Manciple's Tale 334,data/riverside_cats/MancT_riv.cat,Thus lerne children whan that they been yonge,False,True,RIVERSIDE
neue,newe,The Manciple's Tale 359,data/riverside_cats/MancT_riv.cat,My sone be war and be noon auctour newe,False,True,RIVERSIDE
fals,false,The Manciple's Tale 360,data/riverside_cats/MancT_riv.cat,Of tidynges wheither they been false or trewe,True,False,RIVERSIDE
treu,trewe,The Manciple's Tale 360,data/riverside_cats/MancT_riv.cat,Of tidynges wheither they been false or trewe,False,True,RIVERSIDE
yong,yonge,The Pardoner's Tale 464,data/riverside_cats/PardT_riv.cat,Of yonge folk that haunteden folye,False,False,RIVERSIDE
gret,grete,The Pardoner's Tale 472,data/riverside_cats/PardT_riv.cat,Hir othes been so grete and so dampnable,True,False,RIVERSIDE
smal,smale,The Pardoner's Tale 478,data/riverside_cats/PardT_riv.cat,Fetys and smale and yonge frutesteres,True,False,RIVERSIDE
deinte,deyntee,The Pardoner's Tale 520,data/riverside_cats/PardT_riv.cat,To gete a glotoun deyntee mete and drynke,False,False,RIVERSIDE
gret,grete,The Pardoner's Tale 629,data/riverside_cats/PardT_riv.cat,Now wol I speke of othes false and grete,False,True,RIVERSIDE
heigh,heighe,The Pardoner's Tale 640,data/riverside_cats/PardT_riv.cat,Of heighe Goddes heestes honurable,False,False,RIVERSIDE
prive,privee,The Pardoner's Tale 675,data/riverside_cats/PardT_riv.cat,Ther cam a privee theef men clepeth Deeth,False,False,RIVERSIDE
povre,povre,The Pardoner's Tale 713,data/riverside_cats/PardT_riv.cat,An oold man and a povre with hem mette,False,False,RIVERSIDE
long,longe,The Pardoner's Tale 726,data/riverside_cats/PardT_riv.cat,As longe tyme as it is Goddes wille,False,False,RIVERSIDE
lef,leeve,The Pardoner's Tale 731,data/riverside_cats/PardT_riv.cat,And seye Leeve mooder leet me in,False,False,RIVERSIDE
long,longe,The Pardoner's Tale 735,data/riverside_cats/PardT_riv.cat,That in my chambre longe tyme hath be,False,False,RIVERSIDE
pale,pale,The Pardoner's Tale 738,data/riverside_cats/PardT_riv.cat,For which ful pale and welked is my face,True,False,RIVERSIDE
yong,yonge,The Pardoner's Tale 759,data/riverside_cats/PardT_riv.cat,To sleen us yonge folk thou false theef,False,False,RIVERSIDE
fals,false,The Pardoner's Tale 759,data/riverside_cats/PardT_riv.cat,To sleen us yonge folk thou false theef,False,False,RIVERSIDE
fair,faire,The Pardoner's Tale 774,data/riverside_cats/PardT_riv.cat,For that the floryns been so faire and brighte,True,False,RIVERSIDE
bright,brighte,The Pardoner's Tale 774,data/riverside_cats/PardT_riv.cat,For that the floryns been so faire and brighte,False,True,RIVERSIDE
ouen,owene,The Pardoner's Tale 790,data/riverside_cats/PardT_riv.cat,And for oure owene tresor doon us honge,False,False,RIVERSIDE
blithe,blithe,The Pardoner's Tale 795,data/riverside_cats/PardT_riv.cat,And he that hath the cut with herte blithe,False,True,RIVERSIDE
ouen,owene,The Pardoner's Tale 834,data/riverside_cats/PardT_riv.cat,And pleye at dees right at oure owene wille,False,False,RIVERSIDE
bright,brighte,The Pardoner's Tale 839,data/riverside_cats/PardT_riv.cat,The beautee of thise floryns newe and brighte,False,True,RIVERSIDE
clene,clene,The Pardoner's Tale 873,data/riverside_cats/PardT_riv.cat,The thridde he kepte clene for his drynke,False,False,RIVERSIDE
clene,clene,The Pardoner's Tale 914,data/riverside_cats/PardT_riv.cat,Yow that wol offre as clene and eek as cleer,True,False,RIVERSIDE
fair,faire,The Pardoner's Tale 921,data/riverside_cats/PardT_riv.cat,As faire as any man in Engelond,True,False,RIVERSIDE
dere,deere,The Pardoner's Tale 964,data/riverside_cats/PardT_riv.cat,And ye sire Hoost that been to me so deere,False,True,RIVERSIDE
riche,riche,The Shipman's Tale 2,data/riverside_cats/ShipT_riv.cat,That riche was for which men helde hym wys,False,False,RIVERSIDE
smal,smale,The Shipman's Tale 24,data/riverside_cats/ShipT_riv.cat,Amonges alle his gestes grete and smale,False,True,RIVERSIDE
fre,free,The Shipman's Tale 43,data/riverside_cats/ShipT_riv.cat,Free was daun John and manly of dispence,False,False,RIVERSIDE
dere,deere,The Shipman's Tale 69,data/riverside_cats/ShipT_riv.cat,Oure deere cosyn ful of curteisye,False,False,RIVERSIDE
riche,riche,The Shipman's Tale 84,data/riverside_cats/ShipT_riv.cat,Ful riche was his tresor and his hord,False,False,RIVERSIDE
maide,mayde,The Shipman's Tale 95,data/riverside_cats/ShipT_riv.cat,A mayde child cam in hire compaignye,False,False,RIVERSIDE
smal,smale,The Shipman's Tale 105,data/riverside_cats/ShipT_riv.cat,Were al forstraught with houndes grete and smale,False,True,RIVERSIDE
dere,deere,The Shipman's Tale 106,data/riverside_cats/ShipT_riv.cat,But deere nece why be ye so pale,False,False,RIVERSIDE
pale,pale,The Shipman's Tale 106,data/riverside_cats/ShipT_riv.cat,But deere nece why be ye so pale,False,True,RIVERSIDE
god,goode,The Shipman's Tale 107,data/riverside_cats/ShipT_riv.cat,I trowe certes that oure goode man,False,False,RIVERSIDE
secre,secree,The Shipman's Tale 130,data/riverside_cats/ShipT_riv.cat,Al youre anoy for it shal been secree,False,True,RIVERSIDE
wise,wise,The Shipman's Tale 176,data/riverside_cats/ShipT_riv.cat,Hardy and wise and riche and therto free,True,False,RIVERSIDE
riche,riche,The Shipman's Tale 176,data/riverside_cats/ShipT_riv.cat,Hardy and wise and riche and therto free,True,False,RIVERSIDE
fre,free,The Shipman's Tale 176,data/riverside_cats/ShipT_riv.cat,Hardy and wise and riche and therto free,False,True,RIVERSIDE
dere,deere,The Shipman's Tale 196,data/riverside_cats/ShipT_riv.cat,Now trewely myn owene lady deere,False,True,RIVERSIDE
treu,trewe,The Shipman's Tale 207,data/riverside_cats/ShipT_riv.cat,Gooth now and beeth as trewe as I shal be,True,False,RIVERSIDE
long,longe,The Shipman's Tale 216,data/riverside_cats/ShipT_riv.cat,How longe tyme wol ye rekene and caste,False,False,RIVERSIDE
mek,meke,The Shipman's Tale 242,data/riverside_cats/ShipT_riv.cat,As be to every wight buxom and meke,False,True,RIVERSIDE
straunge,strange,The Shipman's Tale 263,data/riverside_cats/ShipT_riv.cat,Bitwix us two nedeth no strange fare,False,False,RIVERSIDE
secre,secree,The Shipman's Tale 277,data/riverside_cats/ShipT_riv.cat,But lat this thyng be secree I yow preye,True,False,RIVERSIDE
dere,deere,The Shipman's Tale 279,data/riverside_cats/ShipT_riv.cat,And fare now wel myn owene cosyn deere,False,True,RIVERSIDE
dere,deere,The Shipman's Tale 328,data/riverside_cats/ShipT_riv.cat,And telleth hire that chaffare is so deere,False,True,RIVERSIDE
riche,riche,The Shipman's Tale 351,data/riverside_cats/ShipT_riv.cat,And if that I were riche as have I blisse,True,False,RIVERSIDE
swete,sweete,The Shipman's Tale 363,data/riverside_cats/ShipT_riv.cat,Grete wel oure dame myn owene nece sweete,False,True,RIVERSIDE
riche,riche,The Shipman's Tale 376,data/riverside_cats/ShipT_riv.cat,For he was riche and cleerly out of dette,True,False,RIVERSIDE
bel,beele,The Shipman's Tale 409,data/riverside_cats/ShipT_riv.cat,For cosynage and eek for beele cheere,False,False,RIVERSIDE
dere,deere,The Shipman's Tale 425,data/riverside_cats/ShipT_riv.cat,Forgyve it me myn owene spouse deere,False,True,RIVERSIDE
large,large,The Shipman's Tale 431,data/riverside_cats/ShipT_riv.cat,But by thy lyf ne be namoore so large,False,True,RIVERSIDE
clene,clene,The Merchant's Tale 1264,data/riverside_cats/MerT_riv.cat,For wedlok is so esy and so clene,False,True,RIVERSIDE
treu,trewe,The Merchant's Tale 1288,data/riverside_cats/MerT_riv.cat,Who is so trewe and eek so ententyf,True,False,RIVERSIDE
treu,trewe,The Merchant's Tale 1298,data/riverside_cats/MerT_riv.cat,A trewe servant dooth moore diligence,False,False,RIVERSIDE
treu,trewe,The Merchant's Tale 1302,data/riverside_cats/MerT_riv.cat,Thy verray freendes or a trewe knave,False,False,RIVERSIDE
povre,povre,The Merchant's Tale 1342,data/riverside_cats/MerT_riv.cat,If he be povre she helpeth hym to swynke,False,False,RIVERSIDE
treu,trewe,The Merchant's Tale 1359,data/riverside_cats/MerT_riv.cat,They been so trewe and therwithal so wyse,True,False,RIVERSIDE
wise,wyse,The Merchant's Tale 1359,data/riverside_cats/MerT_riv.cat,They been so trewe and therwithal so wyse,False,True,RIVERSIDE
humble,humble,The Merchant's Tale 1376,data/riverside_cats/MerT_riv.cat,As seith Senek above an humble wyf,False,False,RIVERSIDE
tender,tendre,The Merchant's Tale 1407,data/riverside_cats/MerT_riv.cat,Unto som mayde fair and tendre of age,True,False,RIVERSIDE
straunge,straunge,The Merchant's Tale 1440,data/riverside_cats/MerT_riv.cat,In straunge hand and this I telle yow alle,False,False,RIVERSIDE
dere,deere,The Merchant's Tale 1479,data/riverside_cats/MerT_riv.cat,Ful litel nede hadde ye my lord so deere,False,True,RIVERSIDE
heigh,heighe,The Merchant's Tale 1482,data/riverside_cats/MerT_riv.cat,That yow ne liketh for youre heighe prudence,False,False,RIVERSIDE
dere,deere,The Merchant's Tale 1488,data/riverside_cats/MerT_riv.cat,Myn owene deere brother and my lord,False,False,RIVERSIDE
ouen,owene,The Merchant's Tale 1490,data/riverside_cats/MerT_riv.cat,I holde youre owene conseil is the beste,False,False,RIVERSIDE
stable,stable,The Merchant's Tale 1499,data/riverside_cats/MerT_riv.cat,What that he seith I holde it ferme and stable,False,True,RIVERSIDE
sobre,sobre,The Merchant's Tale 1533,data/riverside_cats/MerT_riv.cat,Wher she be wys or sobre or dronkelewe,True,False,RIVERSIDE
riche,riche,The Merchant's Tale 1536,data/riverside_cats/MerT_riv.cat,Or riche or poore or elles mannyssh wood,True,False,RIVERSIDE
povre,poore,The Merchant's Tale 1536,data/riverside_cats/MerT_riv.cat,Or riche or poore or elles mannyssh wood,True,False,RIVERSIDE
riche,riche,The Merchant's Tale 1593,data/riverside_cats/MerT_riv.cat,And somme were riche and hadden badde name,True,False,RIVERSIDE
badde,badde,The Merchant's Tale 1593,data/riverside_cats/MerT_riv.cat,And somme were riche and hadden badde name,False,False,RIVERSIDE
tender,tendre,The Merchant's Tale 1601,data/riverside_cats/MerT_riv.cat,Hir fresshe beautee and hir age tendre,False,True,RIVERSIDE
badde,badde,The Merchant's Tale 1608,data/riverside_cats/MerT_riv.cat,Hym thoughte ech oother mannes wit so badde,False,True,RIVERSIDE
sengle,sengle,The Merchant's Tale 1667,data/riverside_cats/MerT_riv.cat,Wel ofte rather than a sengle man,False,False,RIVERSIDE
dere,deere,The Merchant's Tale 1683,data/riverside_cats/MerT_riv.cat,Beth nat agast herof my brother deere,False,True,RIVERSIDE
long,longe,The Merchant's Tale 1696,data/riverside_cats/MerT_riv.cat,I trowe it were to longe yow to tarie,False,False,RIVERSIDE
tender,tendre,The Merchant's Tale 1738,data/riverside_cats/MerT_riv.cat,Whan tendre youthe hath wedded stoupyng age,False,False,RIVERSIDE
mek,meke,The Merchant's Tale 1745,data/riverside_cats/MerT_riv.cat,On Assuer so meke a look hath she,True,False,RIVERSIDE
kene,keene,The Merchant's Tale 1759,data/riverside_cats/MerT_riv.cat,Al my corage it is so sharp and keene,False,True,RIVERSIDE
fals,false,The Merchant's Tale 1785,data/riverside_cats/MerT_riv.cat,O servant traytour false hoomly hewe,False,False,RIVERSIDE
rude,rude,The Merchant's Tale 1798,data/riverside_cats/MerT_riv.cat,Night with his mantel that is derk and rude,False,True,RIVERSIDE
fresh,fresshe,The Merchant's Tale 1882,data/riverside_cats/MerT_riv.cat,Unto his faire fresshe lady May,False,False,RIVERSIDE
secre,secree,The Merchant's Tale 1937,data/riverside_cats/MerT_riv.cat,In secree wise his purs and eek his bille,False,False,RIVERSIDE
fair,faire,The Merchant's Tale 1955,data/riverside_cats/MerT_riv.cat,Who studieth now but faire fresshe May,False,False,RIVERSIDE
grene,grene,The Merchant's Tale 2037,data/riverside_cats/MerT_riv.cat,That stood under a laurer alwey grene,False,True,RIVERSIDE
ofte,ofte,The Merchant's Tale 2038,data/riverside_cats/MerT_riv.cat,Ful ofte tyme he Pluto and his queene,False,False,RIVERSIDE
queinte,queynte,The Merchant's Tale 2061,data/riverside_cats/MerT_riv.cat,O brotil joye O sweete venym queynte,False,True,RIVERSIDE
